method,metric,count,mean,std,median,ci95_low,ci95_high,numerator,denominator
CURRENT_STATE_PROJECTION,min_clearance,192,0.0814145449389208,0.09025058515798659,0.04333589858453508,0.06885025089782809,0.0939332635216637,,
CURRENT_STATE_PROJECTION,joint_limit_violation,192,0.0,0.0,0.0,0.0,0.0,,
CURRENT_STATE_PROJECTION,velocity_violation,192,0.03996336922173695,0.08545018389807583,0.0,0.02885499379944674,0.051983626341887995,,
CURRENT_STATE_PROJECTION,acceleration_violation,192,2.125688394686828,2.675073148445387,1.3474446535110474,1.7484537661657669,2.5133762458960214,,
CURRENT_STATE_PROJECTION,terminal_goal_error,192,0.7716340708789673,0.2812661875877508,0.6995433123502541,0.7342629319929971,0.8107004580063865,,
CURRENT_STATE_PROJECTION,joint_path_length,192,2.0084344990104,0.5242723580071459,2.090308414898617,1.9338835105601972,2.08046808086521,,
CURRENT_STATE_PROJECTION,ee_path_length,192,0.8381452383660184,0.20009862784639965,0.7926989765542416,0.8105967182605653,0.8665241181883447,,
CURRENT_STATE_PROJECTION,smoothness,192,0.05923261366573257,0.04191747042753042,0.04775033125482645,0.05352287106394233,0.06548424728932332,,
CURRENT_STATE_PROJECTION,acceleration_cost,192,59.23261366573257,41.91747042753042,47.75033125482645,53.130346443698976,65.3397427774594,,
CURRENT_STATE_PROJECTION,jerk_cost,192,16822.782322120827,14285.38983665089,12737.949650913772,14947.700206542146,18992.002944069183,,
CURRENT_STATE_PROJECTION,reference_distance,192,0.384910847912498,0.17998855672637623,0.334740272926199,0.36001412754494744,0.41071310669652433,,
CURRENT_STATE_PROJECTION,trajectory_distortion_vs_plain,192,1.8416620407563944,0.9036520476556207,1.625378966331482,1.7118402560357937,1.9727589707317141,,
CURRENT_STATE_PROJECTION,planning_latency_sec,192,6.526614733263462,1.0546017382447448,6.849928257492138,6.379323882184788,6.66902311294801,,
CURRENT_STATE_PROJECTION,fm_latency_sec,192,0.04988219313266503,0.0006773596017614874,0.04978863397263922,0.049791059871434604,0.04998040392573178,,
CURRENT_STATE_PROJECTION,projection_latency_sec,192,6.394820899638944,1.0542799791829893,6.718224580981769,6.249111879611883,6.546290022104821,,
CURRENT_STATE_PROJECTION,projection_solver_latency_sec,192,0.7068980931802192,0.12558957560131975,0.7437249576323666,0.688840451436666,0.7240066546730682,,
CURRENT_STATE_PROJECTION,projection_calls,192,7.0,0.0,7.0,7.0,7.0,,
CURRENT_STATE_PROJECTION,failed_projection_solves,192,5.197916666666667,1.0744027116200308,5.0,5.046875,5.348958333333333,,
CURRENT_STATE_PROJECTION,projection_correction_sum,192,19.263187753984827,2.2847878240594715,19.10365237091211,18.960939275684684,19.592684673861758,,
CURRENT_STATE_PROJECTION,final_correction_magnitude,192,0.0,0.0,0.0,0.0,0.0,,
POV_ENDPOINT_PROJECTION,collision,192,0.6927083333333334,0.46257752522273143,1.0,0.625,0.7552083333333334,133,192
POV_ENDPOINT_PROJECTION,success,192,0.0,0.0,0.0,0.0,0.0,0,192
POV_ENDPOINT_PROJECTION,min_clearance,192,-0.018719576940589223,0.1055185437790134,-0.05400978218541405,-0.03337841431518571,-0.0034940308075370598,,
POV_ENDPOINT_PROJECTION,joint_limit_violation,192,0.0005930382613595769,0.008217379196056786,0.0,0.0,0.0017791147840787308,,
POV_ENDPOINT_PROJECTION,velocity_violation,192,11.632654690383033,2.1101425535231484,11.500402224183084,11.32529280844573,11.921230686777081,,
POV_ENDPOINT_PROJECTION,acceleration_violation,192,217.4070813060583,36.14691995145726,213.72779205441475,212.52273419483876,222.47165222332114,,
POV_ENDPOINT_PROJECTION,terminal_goal_error,192,1.1832019674371022,0.24808438426520815,1.1926825414671398,1.1489534413717255,1.216890925506535,,
POV_ENDPOINT_PROJECTION,joint_path_length,192,18.886772274588992,1.796634592347294,18.947990538145557,18.650439394053937,19.132920521448234,,
POV_ENDPOINT_PROJECTION,ee_path_length,192,8.51323556078148,1.1167284703200442,8.517464314590072,8.361815012621625,8.665441199901261,,
POV_ENDPOINT_PROJECTION,smoothness,192,70.50772473833868,16.448214147007914,69.69575253707808,68.21974431843502,72.84759194982996,,
POV_ENDPOINT_PROJECTION,acceleration_cost,192,70507.72473833869,16448.214147007915,69695.7525370781,68308.12856944826,72766.42692920369,,
POV_ENDPOINT_PROJECTION,jerk_cost,192,21449461.053701874,5769285.53765137,21478930.605680525,20663934.79088546,22293765.952620957,,
