method,scenario_id,category,task_id,seed,severity,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,optimizer_latency_sec,trajectory_distortion_vs_plain,projection_failure_rate
L05_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,2,medium,1.0,0.0,-0.001379488882371882,0.0,0.0,0.0,0.12154700303141297,1.747146223819555,1.0150859961912617,0.033614063215165045,33.61406321516505,1018.7019989724254,0.3280018126140055,1.900871816759165,0.6821026370162144,0.04647160094464198,0.5577820690232329,0.05958676908630878,3.0,0.0,3.3105488890635506,0.5577820690232329,1.1169685125350952,0.0
L05_NO_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,2,medium,1.0,0.0,-0.005911863090186403,0.0,0.0,0.0,0.28614997476928605,1.9102958601350764,1.0184012754150784,0.022821550863352143,22.821550863352144,1935.673260234406,0.21811266869170703,1.8241612558537676,0.6837452800245956,0.046882954076863825,0.5583560050581582,0.058710666897241026,3.0,0.0,3.3105489061109177,0.5583560050581582,0.6087773442268372,0.0
PLAIN_FM,ood_enlarged_001,ENLARGED_OBSTACLE,1,3,medium,1.0,0.0,-0.007095848350415254,0.0,0.0,0.841413140296936,0.44957279424024976,2.2087819723976843,1.10537090273446,0.04532112220799921,45.32112220799921,10097.702442013182,0.1152251896274185,1.7465013863692178,0.06967612798325717,0.04424411297077313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,3,medium,1.0,0.0,-0.0009901963055341384,0.0,0.0,0.0,0.09372484593679069,1.7154630894598262,1.0095480690506495,0.031541279525879644,31.54127952587964,933.6269281065278,0.3479847934988154,1.8584109578716703,0.6758434610092081,0.04508729599183425,0.5525738709839061,0.054474822885822505,3.0,0.0,3.1170409084673025,0.5525738709839061,1.1039661169052124,0.0
L05_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,3,medium,1.0,0.0,-0.0008789896116867257,0.0,0.0,0.0,0.13281496078141636,1.7308884102582185,1.007716569811384,0.03193203118736376,31.932031187363762,963.0109521328145,0.33915623011636253,1.865388233765973,0.6857314829831012,0.046333097910974175,0.5606316950288601,0.05654276005225256,3.0,0.0,3.186909845332142,0.5606316950288601,1.0509802103042603,0.0
L05_NO_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,3,medium,1.0,0.0,-0.005692701396526043,0.0,0.0,0.0,0.27896843248753495,1.8961576598977785,1.0169624593272453,0.023695808826711087,23.695808826711087,2676.6966563625456,0.23434836912869986,1.793658354762536,0.6825991700170562,0.04611765296431258,0.5577535599586554,0.05557899293489754,3.0,0.0,3.1869098453420834,0.5577535599586554,0.5754407644271851,0.0
PLAIN_FM,ood_enlarged_001,ENLARGED_OBSTACLE,1,4,medium,1.0,0.0,-0.007226860849172859,0.0,0.0,0.5685862898826599,0.45465467611523364,2.206880576482378,1.1175605637776578,0.0370068479919138,37.0068479919138,6615.22641706326,0.12286460729901466,1.7868849240157116,0.07048266899073496,0.04464840702712536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,4,medium,1.0,0.0,-0.0013522013913323666,0.0,0.0,0.0,0.10536046626270446,1.7443395096982597,1.0348841057589735,0.03396489829298837,33.96489829298837,1043.2778188101636,0.3399819258668307,1.8952840161285072,0.6831305240048096,0.0454485640511848,0.5584380169748329,0.05730407894589007,3.0,0.0,3.027301538373159,0.5584380169748329,1.072533369064331,0.0
L05_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,4,medium,1.0,0.0,-0.001256654144564967,0.0,0.0,0.0,0.11696378226596454,1.7554393771632102,1.0369165305207209,0.034173218877104276,34.173218877104276,1052.7059956675644,0.3286736638089103,1.897952195162148,0.6819595120032318,0.04600593901704997,0.5573313879431225,0.0591758590308018,3.0,0.0,3.191313483708461,0.5573313879431225,1.0312228202819824,0.0
L05_NO_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,4,medium,1.0,0.0,-0.005384663372319007,0.0,0.0,0.0,0.27337772019384343,1.9088950379263794,1.0419731444616203,0.02243919257562984,22.439192575629836,1846.2885699739968,0.22963442219792513,1.8296295241648388,0.6806517080403864,0.046004378993529826,0.5561824279720895,0.059012204059399664,3.0,0.0,3.191313483710979,0.5561824279720895,0.5613546967506409,0.0
PLAIN_FM,ood_enlarged_001,ENLARGED_OBSTACLE,1,5,medium,1.0,0.0,-0.007226429053068598,0.0,0.0,1.1642885208129883,0.4646499558538081,2.155282218033726,1.11072559583367,0.04645483353872114,46.45483353872115,10143.732270500785,0.11955637993532503,1.816588513772786,0.06975960900308564,0.04420427099103108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,5,medium,1.0,0.0,-0.0014909678902757378,0.0,0.0,0.0,0.11669476701677405,1.7145672192499866,1.0059968599940523,0.031959831922462704,31.95983192246271,932.5498220933828,0.3413182347210842,1.9185840234200922,0.6797042620019056,0.04509001300903037,0.5555945620290004,0.05750264407834038,3.0,0.0,3.0352999733489567,0.5555945620290004,1.0825217962265015,0.0
L05_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,5,medium,1.0,0.0,-0.0013198375559078518,0.0,0.0,0.0,0.11833678115833782,1.713034240516399,0.9992952106547424,0.03201863294323106,32.01863294323106,944.0933994198888,0.3370248379459114,1.9212219641877986,0.6839081440120935,0.04632758710067719,0.5587971070199274,0.05762688897084445,3.0,0.0,3.069012368018964,0.5587971070199274,1.069193720817566,0.0
L05_NO_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,5,medium,1.0,0.0,-0.005622477608897614,0.0,0.0,0.0,0.2826111519947417,1.8554833507149466,1.0117805438015972,0.023605458122579637,23.605458122579638,2532.763831783691,0.23094268901911358,1.8585924935203828,0.6730031149927527,0.046087000984698534,0.5496966949431226,0.058282025915104896,3.0,0.0,3.0690123681551906,0.5496966949431226,0.5752317309379578,0.0
PLAIN_FM,ood_enlarged_001,ENLARGED_OBSTACLE,1,6,medium,1.0,0.0,-0.007260151705015094,0.0,0.0,0.876004695892334,0.4851561533772831,2.1468621024949828,1.0795237967093545,0.041605799965988365,41.60579996598837,8818.212301574375,0.11197684951689854,1.7387161324484277,0.06743628799449652,0.04282227600924671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,6,medium,1.0,0.0,-0.0014489208961633027,0.0,0.0,0.0,0.15477130194248118,1.7086985383440723,0.974173925324569,0.02981231337436338,29.81231337436338,852.6707988221956,0.343616000412358,1.855617375878773,0.6718300940119661,0.04458515299484134,0.5498825300019234,0.056834047951269895,3.0,0.0,3.055311758425934,0.5498825300019234,1.113393783569336,0.0
L05_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,6,medium,1.0,0.0,-0.0012966573984988933,0.0,0.0,0.0,0.1928133338398547,1.6962308539609396,0.957332769958174,0.02850907993272426,28.50907993272426,840.231525895581,0.33226857042688324,1.879753088106954,0.6789799929829314,0.047015136980917305,0.5537957139895298,0.05643177492311224,3.0,0.0,3.083808044498858,0.5537957139895298,1.062211275100708,0.0
L05_NO_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,6,medium,1.0,0.0,-0.005865000654130231,0.0,0.0,0.0,0.3279811383875098,1.8503409931136536,0.9803786720640142,0.020815603794483342,20.815603794483344,2191.6308645393856,0.22569074846169326,1.8007214288796105,0.679076326021459,0.046658778097480536,0.5540520999929868,0.05590994207886979,3.0,0.0,3.0838080444709033,0.5540520999929868,0.5796895623207092,0.0
PLAIN_FM,ood_enlarged_001,ENLARGED_OBSTACLE,1,7,medium,1.0,0.0,-0.00722896074187708,0.0,0.0,0.7495115324854851,0.4677762031772868,2.152781908499099,1.095481463570936,0.056283814131767404,56.2838141317674,12427.19212717758,0.12189560666906007,1.78818154850702,0.06946022197371349,0.04405602888436988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,7,medium,1.0,0.0,-0.0009766292660011722,0.0,0.0,0.0,0.16430742233423415,1.6489747701629696,0.9733970339355986,0.027809321188487612,27.809321188487612,825.4443952740845,0.3349864269631605,1.9365067048874482,0.769748669990804,0.044864079041872174,0.6469955950160511,0.06775613501667976,3.0,0.0,3.1654166762903504,0.6469955950160511,1.0144158601760864,0.0
L05_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,7,medium,1.0,0.0,-0.001762552100891976,0.0,0.0,0.0,0.12273032057583969,1.68231655852308,0.9883067162349669,0.02991277304061385,29.91277304061385,872.2601298728373,0.3372735232670818,1.9213853999248858,0.6737270439625718,0.04578063287772238,0.5501486269640736,0.055239835928659886,3.0,0.0,3.0067487119091667,0.5501486269640736,1.0358755588531494,0.0
L05_NO_REPLACE,ood_enlarged_001,ENLARGED_OBSTACLE,1,7,medium,1.0,0.0,-0.005861152575136946,0.0,0.0,0.0,0.28531035863304977,1.8352240163298037,1.000342862238064,0.025414420410938776,25.414420410938774,3043.2167504928498,0.23268187394783912,1.8471765377140241,0.6736892619519494,0.045752294012345374,0.5503525919630192,0.05521281505934894,3.0,0.0,3.0067487119091667,0.5503525919630192,0.5560333132743835,0.0
PLAIN_FM,ood_enlarged_002,ENLARGED_OBSTACLE,2,0,hard,1.0,0.0,-0.04607341676908937,0.0,0.24900690879821763,1.6420197486877441,0.38667434017866437,2.741716419869809,1.0881062386334261,0.043845507181279664,43.84550718127966,10936.150125620014,0.07600424416150182,1.4058240343605954,0.06936414900701493,0.04390354407951236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,0,hard,1.0,0.0,-0.0018656009127076961,0.0,0.0,0.0,0.36910142144372887,2.4261939853919254,1.0396803739160785,0.03007422941982524,30.074229419825247,576.7151617478687,0.2382357265773617,1.726098943234556,0.5831474519800395,0.04492074094014242,0.46039221703540534,0.0505338289658539,3.0,0.0,3.2903546653914146,0.46039221703540534,1.1413191556930542,0.0
L05_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,0,hard,0.0,0.0,0.003001531880823652,0.0,0.0,0.0,0.3795639413983461,2.391168574297368,1.0152997668199388,0.027234970913739057,27.23497091373906,511.3503171676934,0.24134330579657326,1.7531479123665554,0.5825947279809043,0.045768612006213516,0.45899430999998003,0.050317113928031176,3.0,0.0,3.4148478523713743,0.45899430999998003,1.1736042499542236,0.0
L05_NO_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,0,hard,1.0,0.0,-0.018484406053493038,0.0,0.0,0.0,0.3782189563225638,2.5174564908915165,1.0466772561283,0.022489625739694263,22.48962573969426,2943.802531645129,0.13129966054066655,1.571786068882723,0.5866454049828462,0.04624595708446577,0.46236256998963654,0.051113295019604266,3.0,0.0,3.414847852371695,0.46236256998963654,0.6312386989593506,0.0
PLAIN_FM,ood_enlarged_002,ENLARGED_OBSTACLE,2,1,hard,1.0,0.0,-0.037140465619201465,0.0,0.2930609997749327,0.824434757232666,0.4082772611323893,2.7891983185732547,1.0986763179926644,0.052024802551934535,52.02480255193453,13903.682651939622,0.07573738829964675,1.398930345084276,0.06981460098177195,0.04452410200610757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,1,hard,1.0,0.0,-0.0023624276479963097,0.0,0.0,0.0,0.3770542504967815,2.3808172242108445,1.0197818277930637,0.02695311323754677,26.953113237546773,487.2203986245125,0.22906218455531946,1.746615618584943,0.5833295859629288,0.04543372604530305,0.4596692190389149,0.05056983104441315,3.0,0.0,3.0907739220500745,0.4596692190389149,1.0824086666107178,0.0
L05_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,1,hard,1.0,0.0,-0.0036911725587895766,0.0,0.0,0.0,0.37919921758771524,2.375469611895977,1.02849045690455,0.026141141855592506,26.141141855592505,456.2948691312572,0.22125811439632925,1.754417283340326,0.5864662100211717,0.04657047498039901,0.46125950099667534,0.05243052000878379,3.0,0.0,3.4304682758612,0.46125950099667534,1.0524415969848633,0.0
L05_NO_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,1,hard,1.0,0.0,-0.019916144897432084,0.0,0.0,0.0,0.3886793386187485,2.525201417037285,1.0493140078727046,0.02393571235429459,23.935712354294594,3580.8193359679217,0.11844566151476144,1.5783412394238714,0.5845222289790399,0.046271456056274474,0.4600959099479951,0.050466608023270965,3.0,0.0,3.430468276026598,0.4600959099479951,0.5536192059516907,0.0
PLAIN_FM,ood_enlarged_002,ENLARGED_OBSTACLE,2,2,hard,1.0,0.0,-0.042885518923051855,0.0,0.21072284545898423,1.051117181777954,0.3830290054511082,2.7325022650759236,1.0918351900714096,0.04390445708546087,43.90445708546087,11270.671165589352,0.09093122565080956,1.4084843845343251,0.06945619196631014,0.04383106203749776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,2,hard,1.0,0.0,-0.0008326286706650116,1.1642945185741382e-07,0.0031721160888671385,0.0,0.3768505935477368,2.4283503824097803,1.057373979412087,0.03235210144644313,32.35210144644312,773.3013175193648,0.21165208187034484,1.6972915395608945,0.6756007130024955,0.04502983397105709,0.5523287549731322,0.058576593932230026,3.0,0.0,3.0591724888909178,0.5523287549731322,0.9725857377052307,0.0
L05_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,2,hard,1.0,0.0,-0.00045864435028196426,1.1642945185741382e-07,0.0031601951599120603,0.0,0.38033310549592,2.4369036278900946,1.047686033819202,0.032512792983317135,32.512792983317134,792.1686476161705,0.21315052808177073,1.6843104543113654,0.7661258329753764,0.04592255805619061,0.6427305120159872,0.06707818008726463,3.0,0.0,3.0999087679027313,0.6427305120159872,0.9756898880004883,0.0
L05_NO_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,2,hard,1.0,0.0,-0.02024018157505679,0.0,0.0,0.0,0.37982832556719925,2.544873715443794,1.0599400837362931,0.025195801518955063,25.195801518955065,3224.77781736199,0.1242374283870501,1.5514347265974016,0.7653983649797738,0.04599827894708142,0.641568081045989,0.06827388011151925,3.0,0.0,3.0999087678904638,0.641568081045989,0.5278251767158508,0.0
PLAIN_FM,ood_enlarged_002,ENLARGED_OBSTACLE,2,3,hard,1.0,0.0,-0.04224112610323709,0.0,0.09039328660964951,1.4463138580322266,0.39751031849516066,2.74281771153341,1.084484567743404,0.04796557420672387,47.96557420672387,13040.93696348554,0.07130108982856201,1.4218841850763118,0.07013018999714404,0.04479050711961463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,3,hard,1.0,0.0,-0.0011178110351346277,1.1642945185741382e-07,0.005745844650268506,0.0,0.4036002097608772,2.329325807548797,0.9948108092242123,0.029583969218873536,29.58396921887354,724.0191579606679,0.20998147648912002,1.7686564874481205,0.8605061359703541,0.04617470485391095,0.7360564460395835,0.07981864485191181,3.0,0.0,3.370759688921302,0.7360564460395835,0.9900734424591064,0.0
L05_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,3,hard,1.0,0.0,-0.0013329875417448095,1.1642945185741382e-07,0.003207878875732373,0.0,0.3782537001763064,2.430641902221869,1.0417233544877598,0.03271838291812515,32.71838291812515,804.6352238291643,0.21603468096207168,1.6941374983981923,0.8623383450321853,0.047031516092829406,0.7372127559501678,0.08067745703738183,3.0,0.0,3.088634308183112,0.7372127559501678,0.9709964394569397,0.0
L05_NO_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,3,hard,1.0,0.0,-0.018645154683544538,0.0,0.0,0.0,0.3844520773310301,2.554779732396705,1.0517962156055798,0.025882473540904116,25.88247354090412,3681.813948696998,0.12293332740855901,1.556294277950953,0.8640117679606192,0.04624272702494636,0.7391260479344055,0.08093610499054193,3.0,0.0,3.0886343062632475,0.7391260479344055,0.5243484377861023,0.0
PLAIN_FM,ood_enlarged_002,ENLARGED_OBSTACLE,2,4,hard,1.0,0.0,-0.04094654710366151,0.0,0.3100220974922179,1.82869553565979,0.3765252792696506,2.77450673323758,1.072789104716427,0.06458938031655194,64.58938031655195,18705.999689074186,0.09428879606748837,1.3853208631081062,0.06967331701889634,0.04421106196241453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,4,hard,0.0,0.0,0.005100646890071628,1.1642945185741382e-07,0.0,0.0,0.42619142361554574,2.2975566432537504,0.9473217056031684,0.028626600473143346,28.626600473143352,754.5356021428121,0.224221499677644,1.834203316050406,0.7708401789423078,0.04517196898814291,0.6468568210257217,0.06968020799104124,3.0,0.0,4.575380365801713,0.6468568210257217,1.1438437700271606,0.0
L05_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,4,hard,1.0,0.0,-0.0010312617104232674,1.1642945185741382e-07,0.006518320846557568,0.0,0.4097525110215473,2.3443404515062816,0.9880675921394526,0.029044357104014956,29.044357104014956,719.3991994192019,0.20912188300474618,1.7653413288830362,0.7761652590124868,0.04666903900215402,0.6501491089584306,0.0701093869865872,3.0,0.0,4.1731196878301455,0.6501491089584306,1.0228755474090576,0.0
L05_NO_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,4,hard,1.0,0.0,-0.025869429960580434,0.0,0.0,0.0,0.3934925467120314,2.498595872413155,1.0137764146774437,0.028156083956906525,28.156083956906528,5085.2009392739155,0.11813448276589267,1.592855977289821,0.7776622090023011,0.04653122503077611,0.6520666080177762,0.0708285880391486,3.0,0.0,4.173119687678602,0.6520666080177762,0.5774407386779785,0.0
PLAIN_FM,ood_enlarged_002,ENLARGED_OBSTACLE,2,5,hard,1.0,0.0,-0.044987374677049115,0.0,0.44455961551666245,1.3078880310058594,0.3993872415493868,2.783114070961412,1.0856798920562498,0.05944193150598043,59.44193150598043,15792.521524302572,0.08231205590001313,1.3902099895889866,0.0700850979774259,0.044401208870112896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,5,hard,1.0,0.0,-0.0013606046664517008,1.1642945185741382e-07,0.0031673477172851072,0.0,0.39229324406522686,2.4085311025192415,1.0248251869534715,0.03179213453224302,31.79213453224302,817.5470234421108,0.2169405955376666,1.6995287735880136,0.7767990260035731,0.045848007954191417,0.651837432931643,0.06788712000707164,3.0,0.0,3.434970041507531,0.651837432931643,1.0354254245758057,0.0
L05_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,5,hard,1.0,0.0,-0.004263713280110867,1.1642945185741382e-07,0.003507094192504834,0.0,0.39498374659133534,2.386424407463011,1.0190914211347435,0.03099617481942296,30.99617481942296,782.191135717153,0.20804401524990251,1.709803019421054,0.7832414269796573,0.047469467972405255,0.6563009910169058,0.0724914229940623,3.0,0.0,3.6921389159741924,0.6563009910169058,0.9990577101707458,0.0
L05_NO_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,5,hard,1.0,0.0,-0.023959286526530663,0.0,0.0,0.0,0.3948003487185525,2.5375146327426705,1.0355485961955464,0.026585987309189374,26.585987309189377,4299.639572405667,0.11145816247868642,1.555805160774684,0.7755235730437562,0.04669856792315841,0.6493864479707554,0.07097397197503597,3.0,0.0,3.6921389148457204,0.6493864479707554,0.5254808068275452,0.0
PLAIN_FM,ood_enlarged_002,ENLARGED_OBSTACLE,2,6,hard,1.0,0.0,-0.03736915649720239,0.0,0.1419539865493773,0.7699441909790039,0.4034807353421325,2.7202636889596232,1.1235466859146912,0.04492007983947144,44.92007983947144,11933.42792986858,0.06999074274763119,1.4477037330260478,0.07109147496521473,0.044913411897141486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,6,hard,1.0,0.0,-0.0023519717545090607,1.1642945185741382e-07,0.003958897399902295,0.0,0.3826347957877933,2.392659955585371,1.0562932368496962,0.031245172434741036,31.245172434741036,752.7022059582043,0.2081627799799296,1.7181333467720592,0.7762927919975482,0.0461711838725023,0.6510330321034417,0.06887112598633394,3.0,0.0,3.1699623897028104,0.6510330321034417,0.9618798494338989,0.0
L05_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,6,hard,1.0,0.0,-0.0007247991534232029,1.1642945185741382e-07,0.003162579345703076,0.0,0.3800314147032217,2.4109004611967593,1.060321383700487,0.0318700946059885,31.8700946059885,795.475221241501,0.2059719115134349,1.7076262695214754,0.6857915029977448,0.04646720999153331,0.5607515669544227,0.06119677302194759,3.0,0.0,3.4332745734923513,0.5607515669544227,0.9492849707603455,0.0
L05_NO_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,6,hard,1.0,0.0,-0.015981597204653017,0.0,0.0,0.0,0.3880812973677039,2.526434737188196,1.0805400303921238,0.025837599539648703,25.837599539648707,3611.022963899457,0.11529622153532809,1.5829463710680662,0.6793710830388591,0.04634787997929379,0.5548024099553004,0.06073953106533736,3.0,0.0,3.433274571605418,0.5548024099553004,0.5167282819747925,0.0
PLAIN_FM,ood_enlarged_002,ENLARGED_OBSTACLE,2,7,hard,1.0,0.0,-0.0392511188349804,0.0,0.3027050312995909,1.498253345489502,0.4114622280081535,2.7564157228454307,1.1041202067008313,0.05464770123671455,54.64770123671456,13686.732804071231,0.06915225024126298,1.4185839984102544,0.069476172036957,0.044083319953642786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,7,hard,1.0,0.0,-3.556102609579559e-05,1.1642945185741382e-07,0.0032627151489257322,0.0,0.3912328732614504,2.4095305731153926,1.0567321409909882,0.03187787209264877,31.87787209264877,758.8983624143216,0.207551321715603,1.7279029820088987,0.6713349200435914,0.04512831609463319,0.548671456053853,0.05875770701095462,3.0,0.0,4.09584810292832,0.548671456053853,0.9418296813964844,0.0
L05_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,7,hard,1.0,0.0,-0.0009633146925809161,1.1642945185741382e-07,0.003162579345703076,0.0,0.38070470185757127,2.44390311476798,1.0738815921791502,0.033106694128995404,33.10669412899541,799.8977901023521,0.20091865896390387,1.6882301939949236,0.6725673719774932,0.04608361207647249,0.5490407579345629,0.05910173599841073,3.0,0.0,3.5877226299772014,0.5490407579345629,0.8935938477516174,0.0
L05_NO_REPLACE,ood_enlarged_002,ENLARGED_OBSTACLE,2,7,hard,1.0,0.0,-0.020064815490734675,0.0,0.0,0.0,0.3925014120224605,2.5609927206762655,1.0722242354438838,0.02860295439862745,28.602954398627446,3813.749113507975,0.11410217345311144,1.5573537260232388,0.679726982023567,0.0464414720190689,0.5539656679029576,0.06108360894722864,3.0,0.0,3.5877226299577134,0.5539656679029576,0.4748271107673645,0.0
PLAIN_FM,ood_enlarged_003,ENLARGED_OBSTACLE,3,0,mild,0.0,0.0,0.06492460779494691,0.0,0.1594936416625976,0.1974773406982422,0.9139086089876021,2.331255434261303,0.8897540892355044,0.03854135302258421,38.54135302258422,8290.035833511,0.08285301264346928,1.4351735307648656,0.0698670630226843,0.04460168397054076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_003,ENLARGED_OBSTACLE,3,0,mild,1.0,0.0,-0.03439282560957596,0.0,0.0008093879699706541,0.0,0.5368346693223571,1.8807113770015975,0.8549529113710526,0.02967608833272717,29.676088332727172,784.05937622259,0.24295944825557594,1.2673647991756944,0.49028852995252237,0.04572919203201309,0.36662438994972035,0.04052734491415322,3.0,0.0,4.980065734168676,0.36662438994972035,1.2640986442565918,0.0
L05_REPLACE,ood_enlarged_003,ENLARGED_OBSTACLE,3,0,mild,1.0,0.0,-0.035974196598383565,0.0,0.002786081695556497,0.0,0.5419736935760657,1.9138284026738728,0.8646993706590108,0.029488712433133557,29.488712433133557,766.6871689234079,0.23999994765863158,1.2559702367016796,0.40257363399723545,0.04674815002363175,0.2780223009758629,0.032108370040077716,3.0,0.0,5.092465780099868,0.2780223009758629,1.2070198059082031,0.0
L05_NO_REPLACE,ood_enlarged_003,ENLARGED_OBSTACLE,3,0,mild,0.0,0.0,0.07772857104735556,0.0,0.0,0.0,0.7349974820035126,2.0258936333844044,0.8049119573937653,0.021484206092277525,21.484206092277528,2319.3382160145325,0.14619025468428773,1.303549038062951,0.4005328390048817,0.046545324905309826,0.2765014400356449,0.03189770405879244,3.0,0.0,5.092465780099868,0.2765014400356449,0.6568092107772827,0.0
PLAIN_FM,ood_enlarged_003,ENLARGED_OBSTACLE,3,1,mild,0.0,0.0,0.07052094875370432,0.0,0.04855688076019282,0.0,0.9074296389313632,2.2996835142954124,0.878929025821997,0.03968958478642204,39.689584786422046,8596.777101910737,0.08055134879619588,1.4193914263204839,0.07070080400444567,0.04490126110613346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_003,ENLARGED_OBSTACLE,3,1,mild,1.0,0.0,-0.020369774930444895,0.0,0.0,0.0,0.5564456190302144,1.7902280446242451,0.7992560021039635,0.021302191212212662,21.302191212212662,482.6283556574217,0.26479295257409813,1.269448037294831,0.4015701079624705,0.04576873395126313,0.27774880395736545,0.03207805100828409,3.0,0.0,4.063056380541421,0.27774880395736545,1.2092030048370361,0.0
L05_REPLACE,ood_enlarged_003,ENLARGED_OBSTACLE,3,1,mild,1.0,0.0,-0.026388145639280533,0.0,0.0,0.0,0.5550113418484011,1.7979887491604112,0.8097893655203876,0.019787489364534006,19.787489364534007,418.6736380211053,0.2649506071513129,1.2665207572242587,0.4000262970221229,0.045925047947093844,0.2766185139771551,0.0318225440569222,3.0,0.0,4.3155812471392885,0.2766185139771551,1.186980128288269,0.0
L05_NO_REPLACE,ood_enlarged_003,ENLARGED_OBSTACLE,3,1,mild,0.0,0.0,0.07030491461917096,0.0,0.0,0.0,0.7349837335623693,1.9766818718586385,0.7728401012842626,0.01828589291387761,18.28589291387761,2233.2435825553885,0.16431182891437263,1.3030614309066662,0.4005276480456814,0.04613706294912845,0.2765574899385683,0.03182441298849881,3.0,0.0,4.3155812471392885,0.2765574899385683,0.6435914039611816,0.0
PLAIN_FM,ood_enlarged_003,ENLARGED_OBSTACLE,3,2,mild,0.0,0.0,0.0687134951511314,0.0,0.18573279838562007,0.12506365776062012,0.9028525020835896,2.300516820537894,0.8675831097606802,0.03957675656381987,39.57675656381987,9247.619982970613,0.0731575604655351,1.4110432807140518,0.06975094904191792,0.04431701492285356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,ood_enlarged_003,ENLARGED_OBSTACLE,3,2,mild,1.0,0.0,-0.030155360685299018,0.0,0.0,0.0,0.5457040115951926,1.8018687543545782,0.8303020486178039,0.023350591694344836,23.35059169434484,565.1187190006901,0.2547492317526779,1.2631940798383625,0.49442146898945794,0.0457928329706192,0.3706913570058532,0.04185124899959192,3.0,0.0,3.788129923833525,0.3706913570058532,1.215431571006775,0.0
