method,metric,count,mean,std,median,ci95_low,ci95_high
FLOWMATCH,min_ade,5833,0.1248082520516301,0.16084663559576784,0.08843255043029785,0.12068041956765338,0.12893608453560682
FLOWMATCH,min_fde,5833,0.21967214478653807,0.32542072544855655,0.1285291463136673,0.2113208215742721,0.22802346799880405
FLOWMATCH,avg_ade,5833,0.7847760180022568,0.2791522505039305,0.702080249786377,0.777612089932905,0.7919399460716087
FLOWMATCH,avg_fde,5833,1.810904237933006,0.5876133050205571,1.6712830066680908,1.7958242253514771,1.825984250514535
FLOWMATCH,kde_nll,5833,0.0961089539068986,1.3783485235337545,-0.2644100785255432,0.060736179160258585,0.1314817286535386
FLOWMATCH,col010_sample_rate,5833,0.045234014296585835,0.07434269245149466,0.0,0.043326146098342684,0.047141882494828986
FLOWMATCH,col020_sample_rate,5833,0.13272758746625382,0.15502129989409943,0.10000000149011612,0.12874925148775482,0.13670592344475282
FLOWMATCH,apd,5833,0.9657454909416694,0.1978160202896227,0.937556803226471,0.9606689073290994,0.9708220745542394
FLOWMATCH,viol_sample_rate,5833,0.009943425525078821,0.03224371792377799,0.0,0.00911594992537498,0.010770901124782663
FLOWMATCH,max_viol,5833,0.04293500843698811,0.13098209408918257,0.0,0.03957359437446824,0.04629642249950798
FLOWMATCH,latency_s,5833,0.00783184562411722,7.440587668944451e-05,0.007801645869389176,0.00782993613441195,0.007833755113822491
FLOWMATCH,distortion_vs_flowmatch_m,5833,0.0,0.0,0.0,0.0,0.0
HARDFLOW,min_ade,5833,0.12481941788955248,0.1607745921547473,0.08834397047758102,0.12069343426772323,0.12894540151138173
HARDFLOW,min_fde,5833,0.21969367744857818,0.32540006981186137,0.12821027636528015,0.21134288432516243,0.22804447057199392
HARDFLOW,avg_ade,5833,0.7844581393093591,0.2791409274675871,0.7027004957199097,0.7772945018248683,0.79162177679385
HARDFLOW,avg_fde,5833,1.8098416376150679,0.5877032574737694,1.669688105583191,1.7947593165695974,1.8249239586605384
HARDFLOW,kde_nll,5833,0.09625884872656457,1.3797760350885502,-0.26813504099845886,0.060849439526581395,0.13166825792654774
HARDFLOW,col010_sample_rate,5833,0.04509686357850238,0.07392319324601314,0.0,0.043199761054287626,0.04699396610271713
HARDFLOW,col020_sample_rate,5833,0.1324618579830975,0.1549209137153807,0.10000000149011612,0.12848609823087717,0.13643761773531785
HARDFLOW,apd,5833,0.9646077579624673,0.19768964805471975,0.9365530610084534,0.9595344174604191,0.9696810984645156
HARDFLOW,viol_sample_rate,5833,0.0,0.0,0.0,0.0,0.0
HARDFLOW,max_viol,5833,0.0,0.0,0.0,0.0,0.0
HARDFLOW,latency_s,5833,0.09914641428742664,0.009742649067609922,0.09642797495052219,0.0988963871534906,0.09939644142136268
HARDFLOW,distortion_vs_flowmatch_m,5833,0.002280541058004585,0.002921389226486266,0.0019455250585451722,0.0022055689872319283,0.002355513128777242
YFLOW,min_ade,5833,0.12476500524099778,0.16073999231322708,0.08843305706977844,0.12063990956033832,0.12889010092165723
YFLOW,min_fde,5833,0.2196415128667005,0.32538225092169176,0.1285293698310852,0.21129117703226316,0.22799184870113784
YFLOW,avg_ade,5833,0.7847635115672604,0.27911981894365595,0.702080249786377,0.7776004157941361,0.7919266073403848
YFLOW,avg_fde,5833,1.810792603205392,0.58754366889529,1.6712833642959595,1.7957143777066882,1.825870828704096
YFLOW,kde_nll,5833,0.09617535431953447,1.3783903874266985,-0.26435020565986633,0.06080150521323154,0.1315492034258374
YFLOW,col010_sample_rate,5833,0.045234014296585835,0.07434269245149466,0.0,0.043326146098342684,0.047141882494828986
YFLOW,col020_sample_rate,5833,0.13272758746753113,0.15501853464039256,0.10000000149011612,0.12874932245417253,0.13670585248088973
YFLOW,apd,5833,0.9656712462394004,0.19765459716309408,0.9375569224357605,0.9605988052538917,0.970743687224909
YFLOW,viol_sample_rate,5833,0.0,0.0,0.0,0.0,0.0
YFLOW,max_viol,5833,0.0,0.0,0.0,0.0,0.0
YFLOW,latency_s,5833,0.06486212127897413,0.0065159786893635024,0.06307645250484348,0.0646949006939788,0.06502934186396946
YFLOW,distortion_vs_flowmatch_m,5833,0.0001691079048299907,0.0028395520485495476,3.52858205587836e-06,9.623603441423255e-05,0.00024197977524574886
SAFEFLOW,min_ade,5833,0.12476501028769078,0.1607404984976443,0.08843255043029785,0.1206399016167411,0.12889011895864047
SAFEFLOW,min_fde,5833,0.21964122372931313,0.32538205050969443,0.1285291463136673,0.21129089303808038,0.2279915544205459
SAFEFLOW,avg_ade,5833,0.7847621920749293,0.279119347594476,0.702080249786377,0.777599108398113,0.7919252757517455
SAFEFLOW,avg_fde,5833,1.810783513992662,0.587538805146283,1.6712830066680908,1.7957054133131132,1.8258616146722109
SAFEFLOW,kde_nll,5833,0.0961726120603331,1.3783832834040155,-0.26435500383377075,0.06079894526568058,0.13154627885498563
SAFEFLOW,col010_sample_rate,5833,0.045234014296585835,0.07434269245149466,0.0,0.043326146098342684,0.047141882494828986
SAFEFLOW,col020_sample_rate,5833,0.13272758746753113,0.15501853464039256,0.10000000149011612,0.12874932245417253,0.13670585248088973
SAFEFLOW,apd,5833,0.9656678792973765,0.1976488473267646,0.937556803226471,0.9605955858708211,0.970740172723932
SAFEFLOW,viol_sample_rate,5833,0.0,0.0,0.0,0.0,0.0
SAFEFLOW,max_viol,5833,0.0,0.0,0.0,0.0,0.0
SAFEFLOW,latency_s,5833,0.008953171664043896,0.00018875022427586349,0.008913788771256804,0.008948327737378983,0.008958015590708808
SAFEFLOW,distortion_vs_flowmatch_m,5833,0.00016931504939396503,0.0028669417017929306,0.0,9.574027400314086e-05,0.00024288982478478922
UNICONFLOW,min_ade,5833,0.1247643187623776,0.16073817050596617,0.0884045958518982,0.12063926983504415,0.12888936768971104
UNICONFLOW,min_fde,5833,0.2196402297935969,0.3253787395309463,0.12849470973014832,0.21128998407253202,0.22799047551466178
UNICONFLOW,avg_ade,5833,0.7847674233507134,0.2791201355156751,0.7020829319953918,0.7776043194533515,0.7919305272480752
UNICONFLOW,avg_fde,5833,1.8107739970734327,0.587532181156984,1.6712461709976196,1.7956960663863621,1.8258519277605032
UNICONFLOW,kde_nll,5833,0.09591766825887585,1.3777237362676675,-0.2639831006526947,0.06056092752602155,0.13127440899173015
UNICONFLOW,col010_sample_rate,5833,0.04521687046017835,0.07432429056566654,0.0,0.04330947451242279,0.047124266407933914
UNICONFLOW,col020_sample_rate,5833,0.13270187171451656,0.15498939384234459,0.10000000149011612,0.1287243545460373,0.1366793888829958
UNICONFLOW,apd,5833,0.965679316604074,0.1976503460397061,0.9375355243682861,0.9606069847158129,0.9707516484923352
UNICONFLOW,viol_sample_rate,5833,0.0,0.0,0.0,0.0,0.0
UNICONFLOW,max_viol,5833,0.0,0.0,0.0,0.0,0.0
UNICONFLOW,latency_s,5833,0.008689496027694985,0.00017007916429166036,0.008645530700683593,0.00868513125937633,0.00869386079601364
UNICONFLOW,distortion_vs_flowmatch_m,5833,0.00024616768283369615,0.002834675721377742,6.524681521113962e-05,0.00017342095436839112,0.00031891441129900115
GUIDEFLOW,min_ade,5833,0.12864705895136141,0.15835040478382958,0.0895918533205986,0.12458328763095741,0.13271083027176542
GUIDEFLOW,min_fde,5833,0.2223731855221768,0.32371666485132605,0.12892644107341766,0.2140655938847856,0.230680777159568
GUIDEFLOW,avg_ade,5833,0.7855404532683278,0.2786705740590152,0.7029832005500793,0.7783888865372701,0.7926920199993854
GUIDEFLOW,avg_fde,5833,1.810131490516679,0.5871224644178252,1.6709083318710327,1.7950640744546664,1.8251989065786915
GUIDEFLOW,kde_nll,5833,0.12951117206859222,1.3756117637275305,-0.23164500296115875,0.09420863121890088,0.16481371291828356
GUIDEFLOW,col010_sample_rate,5833,0.044762558650085535,0.07361256377732218,0.0,0.04287342785873665,0.04665168944143442
GUIDEFLOW,col020_sample_rate,5833,0.13217041257576634,0.15471317829326917,0.10000000149011612,0.12819998397032623,0.13614084118120645
GUIDEFLOW,apd,5833,0.9643285369129139,0.1972699727995991,0.9363716244697571,0.9592659666028837,0.9693911072229441
GUIDEFLOW,viol_sample_rate,5833,0.0,0.0,0.0,0.0,0.0
GUIDEFLOW,max_viol,5833,0.0,0.0,0.0,0.0,0.0
GUIDEFLOW,latency_s,5833,0.012317965146758975,0.0005498842056706665,0.01218467771075666,0.012303853381982635,0.012332076911535315
GUIDEFLOW,distortion_vs_flowmatch_m,5833,0.012404688499381259,0.005625206428793339,0.011496108025312424,0.012260327942880699,0.01254904905588182
CONST_VEL,min_ade,5833,0.32573982834206566,0.4399927930537406,0.16629783809185028,0.3144482241555329,0.3370314325285984
CONST_VEL,min_fde,5833,0.7284513618790402,0.9836220570759995,0.34734421968460083,0.7032085144665629,0.7536942092915176
CONST_VEL,avg_ade,5833,0.32573982834206566,0.4399927930537406,0.16629783809185028,0.3144482241555329,0.3370314325285984
CONST_VEL,avg_fde,5833,0.7284513618790402,0.9836220570759995,0.34734421968460083,0.7032085144665629,0.7536942092915176
CONST_VEL,col010_sample_rate,5833,0.023829933139036516,0.15253214782567792,0.0,0.01991547666120305,0.027744389616869983
CONST_VEL,col020_sample_rate,5833,0.05828904508829076,0.23430929222322874,0.0,0.05227592890370775,0.06430216127287378
CONST_VEL,apd,5833,0.0,0.0,0.0,0.0,0.0
CONST_VEL,viol_sample_rate,5833,0.0006857534716269502,0.026180158857110107,0.0,1.3887941050111396e-05,0.0013576190022037888
CONST_VEL,max_viol,5833,2.0411295361897353e-05,0.001227966670422918,0.0,-1.1102206258063346e-05,5.192479698185805e-05
CONST_VEL,latency_s,5833,0.0,0.0,0.0,0.0,0.0
FLOWMATCH,min_ade|gt_feasible,5811,0.12355362214511054,0.15922510225406475,0.08789072930812836,0.119459675577924,0.12764756871229707
FLOWMATCH,min_fde|gt_feasible,5811,0.21747299665640402,0.32148631314800485,0.12736037373542786,0.2092070400360111,0.22573895327679694
HARDFLOW,min_ade|gt_feasible,5811,0.12360741536172178,0.159258508600144,0.08795595169067383,0.1195126098609003,0.12770222086254324
HARDFLOW,min_fde|gt_feasible,5811,0.21751502845455967,0.3214960661559076,0.12741678953170776,0.20924882106784498,0.22578123584127435
YFLOW,min_ade|gt_feasible,5811,0.12355360261488268,0.15922446871341017,0.08789058774709702,0.11945967233709746,0.12764753289266792
YFLOW,min_fde|gt_feasible,5811,0.21746657070762362,0.3214790680328111,0.12736231088638306,0.20920080037139102,0.22573234104385623
SAFEFLOW,min_ade|gt_feasible,5811,0.12355334531664726,0.1592244647260027,0.08789072930812836,0.11945941514138501,0.1276472754919095
SAFEFLOW,min_fde|gt_feasible,5811,0.21746515689604062,0.3214774686245441,0.12736037373542786,0.20919942768329855,0.2257308861087827
