method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,trajectory_distortion_vs_plain,projection_failure_rate,trigger_fraction,zero_projection_trajectory
POV_L05_ALWAYS,1,12,0.0,0.0,0.030252484341095343,0.0,0.0,0.0,0.2969229446969825,1.6187279403471315,0.9424623841433561,0.017791827797635218,17.791827797635218,1976.2115602605104,0.35912787469437585,1.9804682595586514,1.33425711694872,0.04878396389540285,1.2049466808675788,0.128032592125237,7.0,0.0,21.831217808986345,1.3440942764282227,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,12,0.0,0.0,0.02003027386248074,0.0,0.0,0.0,0.4372073941467489,2.069060680977584,1.054656116275338,0.036408914909541165,36.40891490954117,6736.530224861256,0.14759107043338873,1.897566475766064,1.3253082250012085,0.049226198985707015,1.2031884349999018,0.1251265000901185,6.0,0.0,20.66478070858974,0.41313183307647705,0.0,0.8571428571428571,0.0
POV_L025_ADAPTIVE,1,12,0.0,0.0,0.025712595798034588,0.0,0.0,0.0,0.37966214459327463,1.8620134429035262,0.9981753973904186,0.025703635388004464,25.703635388004468,4291.462513396315,0.22027717870408675,1.9074381907805977,1.519381788035389,0.04840475495439023,1.3905127170146443,0.14530374109745026,7.0,0.0,24.21350363965715,0.7123916149139404,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,12,0.0,0.0,0.037437007154662444,0.0,0.0,0.0,0.31658989441674135,1.1438480749254156,0.6299073612410422,0.008432821522434963,8.432821522434963,361.0837595560135,0.5925953149231926,2.5029933209379776,0.1758677390171215,0.04496195405954495,0.09355021500959992,0.010533802036661655,1.0,0.0,2.460272240844796,2.4602723121643066,0.0,0.0,0.0
PLAIN_FM,1,13,0.0,0.0,0.027572806905880987,0.0,0.0,1.6930294036865234,0.4693927854290308,2.187748816510927,1.1171075065252827,0.05393936789979159,53.93936789979159,12865.554004954593,0.10258039086322743,1.8101989649913255,0.0705025969655253,0.04451856191735715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,13,0.0,0.0,0.03519299776335777,0.0,0.0,0.0,0.7343936822606282,0.923722701391179,0.27805062719736057,0.0056016265811864585,5.6016265811864585,95.27316418884715,0.31069231449701407,2.24496038851387,0.18820992903783917,0.047162602946627885,0.03883111895993352,0.028983297001104802,7.0,0.0,14.684341117684829,1.3188334703445435,0.0,0.0,0.0
POV_L05_ALWAYS,1,13,0.0,0.0,0.03438556806004617,0.0,0.0,0.0,0.32876285098992847,1.5010425606103606,0.8799426755376908,0.015082404286313134,15.082404286313135,2284.234201098845,0.3717500398979491,2.2091896420941404,1.523417150019668,0.048959800973534584,1.3938813310232945,0.15198793995659798,7.0,0.0,18.38498025447832,1.374167799949646,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,13,0.0,0.0,0.03438556806004617,0.0,0.0,0.0,0.32876285098992847,1.5010425606103606,0.8799426755376908,0.015082404286313134,15.082404286313135,2284.234201098845,0.3717500398979491,2.2091896420941404,1.5248533849953674,0.04936881206231192,1.3949267251300626,0.1519592980039306,7.0,0.0,18.384980254472918,1.374167799949646,0.0,1.0,0.0
POV_L025_ADAPTIVE,1,13,0.0,0.0,0.030853235775091525,0.0,0.0,0.0,0.3556771892830243,1.8645946800277207,1.0436746291141747,0.03048236183791586,30.48236183791586,6035.466940774347,0.23178871819454133,1.9902514900904213,1.6216402719728649,0.04921584704425186,1.4917036539991386,0.16015131899621338,7.0,0.0,18.1730191523871,0.6790325045585632,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,13,0.0,0.0,0.032502577597668086,0.0,0.0,0.0,0.3413761722512605,1.0325331422681812,0.5771790782948112,0.004941397087297794,4.941397087297794,189.2629862075168,0.7031175691857852,2.876792116879623,0.17635597998742014,0.04455404297914356,0.09412068000528961,0.010755928989965469,1.0,0.0,3.0069263034979037,3.0069262981414795,0.0,0.0,0.0
PLAIN_FM,1,14,0.0,0.0,0.023951204720924324,0.0,0.0,0.5195346474647522,0.45793035478262306,2.16764597281898,1.1038831827132924,0.042769990573270855,42.76999057327086,9194.656797320358,0.10769490435505051,1.7625791515843094,0.07288665097439662,0.04614813404623419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,14,0.0,0.0,0.034248753052928085,0.0,0.0,0.0,0.7348854586795835,0.9312925555998898,0.27893167100022737,0.005645839101992456,5.645839101992457,95.17302127386439,0.30790305884778224,2.2356313745604934,0.19059114198898897,0.04773108597146347,0.039150668075308204,0.02915997995296493,7.0,0.0,13.532837731452412,1.2969650030136108,0.0,0.0,0.0
POV_L05_ALWAYS,1,14,0.0,0.0,0.0325484985911943,0.0,0.0,0.0,0.2793352671316488,1.6798750476822344,0.9656816700589193,0.017898868531413648,17.898868531413648,1655.2308056799968,0.3499865648132482,1.8672006286442957,1.2444049880141392,0.04895421105902642,1.115357896022033,0.11909848585492,7.0,0.0,18.53696515458987,1.2152429819107056,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,14,0.0,0.0,0.023912172063012604,0.0,0.0,0.0,0.4414187613991283,2.1056071639651517,1.0868011346511057,0.03680031063210083,36.80031063210083,7117.90959713743,0.12628796320100458,1.7909646723660015,1.040286251984071,0.048401773965451866,0.9272074840264395,0.09835136187030002,5.0,0.0,13.664885771646485,0.14405517280101776,0.0,0.7142857142857143,0.0
POV_L025_ADAPTIVE,1,14,0.0,0.0,0.02833457748105922,0.0,0.0,0.0,0.35698544117418196,1.875733836911841,1.0195338594327972,0.025304632252005244,25.304632252005245,4231.482648818657,0.24232905561875875,1.7994416430837152,1.2448952760314569,0.04827844107057899,1.1163261848851107,0.12195675313705578,7.0,0.0,19.338126928555408,0.7228918075561523,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,14,0.0,0.0,0.014315041619559724,0.0,0.0,0.0,0.18474222051843855,1.5323279965616896,1.0014314840976912,0.022445283024459084,22.445283024459084,547.3784792868363,0.5191645325969669,2.1774082164966537,0.2651664759614505,0.044583652925211936,0.1836886249948293,0.01817094604484737,1.0,0.0,1.9726532305757263,1.9726531505584717,0.0,0.0,0.0
PLAIN_FM,1,15,0.0,0.0,0.027522040592128427,0.0,0.0,0.3492516279220581,0.4509178203241537,2.192263571435428,1.1056028067604415,0.050936542002225596,50.9365420022256,11541.584259025072,0.08608340871961376,1.786834624231069,0.0711566639947705,0.044986850931309164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,15,0.0,0.0,0.03335038946775945,0.0,0.0,0.0,0.7353998898303301,0.9344580772739073,0.2776793729689555,0.005683727523360549,5.683727523360549,96.1500802037163,0.3080953223711485,2.2449843181155837,0.18787509796675295,0.04718569095712155,0.038676325988490134,0.028851590992417186,7.0,0.0,15.014156202669481,1.313472032546997,0.0,0.0,0.0
POV_L05_ALWAYS,1,15,0.0,0.0,0.03456007877775352,0.0,0.0,0.0,0.323265068908193,1.5293142810980516,0.9517747239615084,0.018731416971024206,18.731416971024206,2762.908907705519,0.3987436217737409,2.1225143712285903,1.5213382189976983,0.0489021489629522,1.392314887023531,0.15225703071337193,7.0,0.0,18.584314001829622,1.588736891746521,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,15,0.0,0.0,0.03492143249298135,0.0,0.0,0.0,0.3366962078547003,1.3792850048322167,0.8788184919054144,0.014848594586521324,14.848594586521324,2395.3867831526973,0.41259887338263057,2.316358035182176,1.4287315270048566,0.049087813997175545,1.2991951609728858,0.1396121839643456,7.0,0.0,20.454525617143396,1.6958870887756348,0.0,1.0,0.0
POV_L025_ADAPTIVE,1,15,0.0,0.0,0.031063467651607446,0.0,0.0,0.0,0.3720417209005878,1.7975450885373088,1.0083324529944735,0.030127431767007717,30.127431767007717,5969.599955141003,0.25209584895419596,1.964366974846318,1.437132577993907,0.0491549750440754,1.307352824951522,0.1428913208656013,7.0,0.0,22.85848127128836,0.9255000948905945,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,15,0.0,0.0,0.010522451776965008,0.0,0.009817045593261575,0.0,0.2704775539886937,1.6615558386674607,0.954157928808289,0.026518213328170795,26.518213328170795,673.2165844487618,0.5587752612660793,2.276701039519159,0.26639851700747386,0.044646274065598845,0.18461565900361165,0.018683959962800145,1.0,0.0,2.2294923187949363,2.2294921875,0.0,0.0,0.0
PLAIN_FM,1,16,0.0,0.0,0.027156220144910426,0.0,0.0,2.0816755294799805,0.5152760550087521,2.1653320360053288,1.0733832415358868,0.04675796208472821,46.757962084728206,10489.313955165271,0.08734585610539414,1.8136614272416876,0.07041576295159757,0.044526571000460535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,16,0.0,0.0,0.03241427108810237,0.0,0.0,0.0,0.7395098601504786,0.9429465809690168,0.2858886432697459,0.005824273270804259,5.824273270804259,99.3225372702966,0.30458189217480947,2.249719588792018,0.1875395470415242,0.046949253883212805,0.03864294209051877,0.028832840849645436,7.0,0.0,15.119033942388064,1.2615052461624146,0.0,0.0,0.0
POV_L05_ALWAYS,1,16,0.0,0.0,0.034497797008401665,0.0,0.0,0.0,0.33340536602897336,1.6623080850992844,0.9325239268282113,0.018515145757149076,18.515145757149078,2030.7226150638069,0.3606484974570855,1.8919437144285032,1.3383953020093031,0.048970209958497435,1.2092076378758065,0.12773074686992913,7.0,0.0,20.016980611125405,1.3960646390914917,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,16,0.0,0.0,0.034100727250099216,0.0,0.0,0.0,0.30905208378854765,1.723247042199743,0.9467003826533558,0.01940636945745622,19.406369457456222,2138.910597335819,0.3796796262093884,1.8012257897828001,1.5260570379905403,0.049354711023624986,1.39579634409165,0.1469559360994026,7.0,0.0,20.772550353109022,1.4878135919570923,0.0,1.0,0.0
POV_L025_ADAPTIVE,1,16,0.0,0.0,0.030928468034244372,0.0,0.0,0.3063392639160156,0.401602613220429,1.905047701717843,0.9996382561205853,0.0268980246872752,26.8980246872752,4699.556486638323,0.2215194695372832,1.8086846401146988,1.5174917450058274,0.04925407900009304,1.3879744820296764,0.14520537306088954,7.0,0.0,19.574144890102858,0.7530699968338013,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,16,0.0,0.0,0.011839246279607599,0.0,0.0,0.0,0.29716930136059766,1.5574991462838146,0.8402429552959796,0.019970488612153225,19.970488612153225,516.1286975887691,0.6534540363260526,1.9066919066870218,0.175565155048389,0.0447086650528945,0.09360128303524107,0.010606124007608742,1.0,0.0,2.715877073487405,2.715877056121826,0.0,0.0,0.0
PLAIN_FM,1,17,0.0,0.0,0.02636175774160271,0.0,0.0,1.6835567355155945,0.43829224475881445,2.2021292273019304,1.107949846330789,0.05199367408940503,51.993674089405026,11917.52273192368,0.12084045429889023,1.7482245755371126,0.07108514098217711,0.04485894797835499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,17,0.0,0.0,0.033104623696191285,0.0,0.0,0.0,0.7368695730960017,0.9071486785197262,0.27915254910829934,0.005448894270415394,5.448894270415394,92.80970847060922,0.31249659335785596,2.2315551050533555,0.18841261899797246,0.04716251004720107,0.03883824893273413,0.02898700797231868,7.0,0.0,13.758341668783379,1.3246325254440308,0.0,0.0,0.0
POV_L05_ALWAYS,1,17,0.0,0.0,0.03384230228812263,0.0,0.0,0.0,0.33348056414500826,1.394538499286224,0.8518765484971456,0.015234554513686716,15.234554513686716,2629.860632357373,0.44157337251327333,2.265768843816968,1.2519633090123534,0.04898299102205783,1.122426655027084,0.12431508698500693,7.0,0.0,22.004755297949075,1.6917774677276611,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,17,0.0,0.0,0.03384230228812263,0.0,0.0,0.0,0.33348056414500826,1.394538499286224,0.8518765484971456,0.015234554513686716,15.234554513686716,2629.860632357373,0.44157337251327333,2.265768843816968,1.245463692001067,0.04926665604580194,1.1157531030476093,0.12380362988915294,7.0,0.0,22.004755297737628,1.6917774677276611,0.0,1.0,0.0
POV_L025_ADAPTIVE,1,17,0.0,0.0,0.03028187422010692,0.0,0.0,0.11735677719116211,0.34463923520499395,1.8868957525741386,1.020637035645281,0.03044589436608225,30.445894366082246,5763.783627349639,0.2535845528034968,1.8317450933799357,1.24488706397824,0.04912751290248707,1.1153857230674475,0.12368368700845167,7.0,0.0,20.914013072332455,0.6978206038475037,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,17,0.0,0.0,0.031128890409990784,0.0,0.0,0.0,0.3253007926733534,1.2244013472250652,0.7178526332473432,0.009939959636177775,9.939959636177775,299.31734929693476,0.7527298380847027,2.9092505975288425,0.1767253250000067,0.04532468301476911,0.09363888402003795,0.010536981979385018,1.0,0.0,3.210249477454167,3.210249662399292,0.0,0.0,0.0
PLAIN_FM,1,18,0.0,0.0,0.024980803336329294,0.0,0.0,1.2352930195629597,0.4645200645544488,2.1691610259476715,1.08737448585871,0.0598547959257803,59.85479592578031,15674.804958179338,0.10397616474182582,1.732391353034695,0.07098463800502941,0.04492484004003927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,18,0.0,0.0,0.03055830386736308,0.0,0.0,0.0,0.7386322436154833,0.9391482446980032,0.2797635541944651,0.00570358643360569,5.70358643360569,95.70288355869039,0.30456883399449175,2.231736384423454,0.1907009489950724,0.04720570391509682,0.04092866403516382,0.031032910104840994,7.0,0.0,15.070316258226706,1.2781729698181152,0.0,0.0,0.0
POV_L05_ALWAYS,1,18,0.0,0.0,0.033138272447523265,0.0,0.0,0.0,0.31620983332053054,1.445881469336391,0.8613709489296225,0.01576064876109906,15.76064876109906,2444.061467938985,0.4224137674062866,2.2101097633792333,1.3325084630050696,0.049025382031686604,1.2031888961209916,0.13209634099621326,7.0,0.0,22.840772995925818,1.6900501251220703,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,18,0.0,0.0,0.033138272447523265,0.0,0.0,0.0,0.31620983332053054,1.445881469336391,0.8613709489296225,0.01576064876109906,15.76064876109906,2444.061467938985,0.4224137674062866,2.2101097633792333,1.3364319650572725,0.04912696499377489,1.206936833972577,0.13305670709814876,7.0,0.0,22.840773008989235,1.6900501251220703,0.0,1.0,0.0
POV_L025_ADAPTIVE,1,18,0.0,0.0,0.02932389611070113,0.0,0.0,0.23503199219703674,0.32721828344286386,1.7900772862201373,1.002176751175069,0.03092493205812441,30.924932058124412,6795.047412390265,0.2503254866518827,2.0859021226900882,1.600805988011416,0.05186186812352389,1.469308724917937,0.15565684577450156,7.0,0.0,22.70526102618829,0.9595314264297485,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,18,0.0,0.0,0.026428257687642148,0.0,0.0,0.0,0.33809142968870465,1.0335777897940601,0.5751997372566643,0.004859309798966649,4.859309798966649,194.2705662647093,0.6922692448135555,2.861392425966249,0.17614481801865622,0.04484464798588306,0.0944507039966993,0.010708545974921435,1.0,0.0,3.0449718602560525,3.0449719429016113,0.0,0.0,0.0
PLAIN_FM,1,19,0.0,0.0,0.03368940490523259,0.0,0.0,1.337738037109375,0.4358257826107487,2.197242920512959,1.0899039095089404,0.047875777465928374,47.87577746592837,9062.261723915026,0.12564487361546678,1.763017756407039,0.0710983700118959,0.045083194971084595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,19,0.0,0.0,0.034689734714937207,0.0,0.0,0.0,0.7347541389810001,0.9244328999835766,0.2751515266293746,0.0055757799373035155,5.5757799373035155,94.15289346534905,0.31104685321873515,2.237705381427402,0.18753795296652243,0.047350996057502925,0.038615922967437655,0.028713968058582395,7.0,0.0,15.067512644742722,1.295581340789795,0.0,0.0,0.0
POV_L05_ALWAYS,1,19,0.0,0.0,0.037326426749051206,0.0,0.0,0.0,0.2909438923146876,1.5271961887429135,0.9066799120656756,0.016842640664098685,16.842640664098685,1818.8869303088497,0.4241103560835223,2.161844126360661,1.419048695010133,0.049694808025378734,1.2898639928898774,0.1349265230819583,7.0,0.0,21.733157510008137,1.553352952003479,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,19,0.0,0.0,0.035679605963419514,0.0,0.0,0.0,0.3306115842877201,1.3399303336135802,0.8589501635622114,0.014390700705423143,14.390700705423143,2029.7890207474857,0.4816682108452037,2.4036490375711086,1.1517988010309637,0.0493124580825679,1.0222604790469632,0.11267355096060783,7.0,0.0,24.429054525999657,1.9809001684188843,0.0,1.0,0.0
POV_L025_ADAPTIVE,1,19,0.0,0.0,0.0356133989170509,0.0,0.0,0.0,0.3460291204205802,1.8256404022268162,0.9904636608429426,0.027487955718189683,27.48795571818968,4302.208016211312,0.2683651827471786,1.9232890013316064,1.4201100369682536,0.04904838203219697,1.2908224630518816,0.13665059296181425,7.0,0.0,19.884478965370462,0.7951916456222534,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,19,0.0,0.0,0.01165528995722706,0.0,0.0,0.0,0.3349797810794547,1.2602656624416273,0.7331637944553697,0.012847327503905603,12.847327503905603,392.0521826358936,0.7114374753863544,2.5055591231388963,0.17526538303354755,0.04476417601108551,0.0933286229846999,0.010558962007053196,1.0,0.0,2.929084239677506,2.929084300994873,0.0,0.0,0.0
PLAIN_FM,1,20,0.0,0.0,0.025174255449216643,0.0,0.0,1.5487585961818695,0.473402877732095,2.139722523520211,1.0474608203261795,0.04302170866774675,43.02170866774676,9634.078161211324,0.10366070761177731,1.7887781281407253,0.07113057101378217,0.04491643200162798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,20,0.0,0.0,0.035334607617563116,0.0,0.0,0.0,0.7356186296142619,0.9311948273177906,0.2829322942059568,0.0057381137178458275,5.7381137178458275,98.7232650185188,0.3084090615866539,2.2501990106000265,0.18912084301700816,0.04729527496965602,0.040039570129010826,0.030035892850719392,7.0,0.0,14.986538243286125,1.2661044597625732,0.0,0.0,0.0
POV_L05_ALWAYS,1,20,0.0,0.0,0.03272759047570445,0.0,0.0,0.0,0.3195965474737073,1.4879020502413165,0.8763506497028622,0.015292832741031548,15.29283274103155,2223.425670805179,0.4223477473731975,2.1253268829010916,1.427937550994102,0.048963617940898985,1.2986658469890244,0.14122037205379456,7.0,0.0,20.368350646099827,1.6569753885269165,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,20,0.0,0.0,0.032893700817659355,0.0,0.0,0.0,0.3146453890612468,1.4977583785431232,0.8852240488592267,0.015029889473735736,15.029889473735736,2083.512253940345,0.40407951468223724,2.1080602034114664,1.4258540620212443,0.049215245933737606,1.2964341239421628,0.13915583002381027,7.0,0.0,19.57418050798394,1.5535110235214233,0.0,1.0,0.0
POV_L025_ADAPTIVE,1,20,0.0,0.0,0.02898013533942706,0.0,0.0,0.3032025694847107,0.3751407484344732,1.8126336275833363,0.9666349147832509,0.025655047342575732,25.655047342575735,4865.694814435662,0.24741873598169212,1.8738900859094563,1.33098589500878,0.049242956971284,1.2019810979254544,0.13120102602988482,7.0,0.0,18.545267552149877,0.8219106197357178,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,20,0.0,0.0,0.025567152293388837,0.0,0.0,0.0,0.338745525361687,1.1078814523831244,0.6450999927565222,0.008174712668736817,8.174712668736817,298.94823649962984,0.6790398220603584,2.624742088709269,0.17518598004244268,0.04486024705693126,0.09316173801198602,0.010534690984059125,1.0,0.0,2.8742403288214695,2.8742401599884033,0.0,0.0,0.0
PLAIN_FM,1,21,0.0,0.0,0.02572566216910016,0.0,0.0,0.6092910468578339,0.474717250058616,2.174961817319433,1.0953510561099187,0.04220527782082778,42.20527782082778,9100.055364443982,0.0988673328269742,1.743295795137572,0.07085174199892208,0.04486803914187476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,21,0.0,0.0,0.030509740196137433,0.0,0.0,0.0,0.7385588798747482,0.9471121827666292,0.2810288415024718,0.0057759862089938885,5.7759862089938885,96.71277671772225,0.3028102860554174,2.2346538523151027,0.18988153204554692,0.04722334898542613,0.040953943971544504,0.03106279793428257,7.0,0.0,15.330873616221002,1.2720832824707031,0.0,0.0,0.0
POV_L05_ALWAYS,1,21,0.0,0.0,0.03311244554858167,0.0,0.0,0.0,0.2871772887231059,1.6770175130898328,0.969038169554964,0.01930993032025663,19.30993032025663,2266.893315011509,0.3803899817524813,1.8611325132520837,1.0537369460216723,0.0489105069427751,0.9252970340894535,0.10321073810337111,7.0,0.0,17.10757910691022,1.4412496089935303,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,21,0.0,0.0,0.025023418935465835,0.0,0.0,0.0,0.42795948379037263,2.0483059172596665,1.0720891997750888,0.04097745926449322,40.97745926449323,8598.341134116412,0.15372498456701114,1.780012728722053,0.9560588350286707,0.049143464013468474,0.8343595539336093,0.09314314095536247,6.0,0.0,14.944086309426128,0.40948396921157837,0.0,0.8571428571428571,0.0
POV_L025_ADAPTIVE,1,21,0.0,0.0,0.02575613499284274,0.0,0.0,0.0,0.45099716187489475,2.107946284682874,1.0819958685791393,0.03999940649648584,39.99940649648585,8363.632788702818,0.11636904918186096,1.7689079515712791,0.9535613660118543,0.04839651408838108,0.8329496450605802,0.09014931792626157,6.0,0.0,14.083153451478285,0.19148099422454834,0.0,0.8571428571428571,0.0
GOAL_AWARE_FINAL_PROJECTION,1,21,0.0,0.0,0.024266431640639324,0.0,0.0,0.0,0.3501368820587883,1.1512634787057296,0.6831680868736849,0.008699227569241685,8.699227569241685,306.99616363323304,0.6650403103950521,2.628784797049139,0.1733783699455671,0.0437704770010896,0.09281831898260862,0.010436388023663312,1.0,0.0,2.8515388294094444,2.85153865814209,0.0,0.0,0.0
PLAIN_FM,1,22,0.0,0.0,0.02684347812554594,0.0,0.0,1.637328863143921,0.48833057648156974,2.201149774280679,1.0889930032336481,0.04705209085676362,47.05209085676363,9363.767593466058,0.08885099003485437,1.7822159247956313,0.0706968680024147,0.044646502123214304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,22,0.0,0.0,0.03328542288573004,0.0,0.0,0.0,0.7376747975311322,0.943949404458761,0.2792523493076107,0.0057380228488024265,5.738022848802427,96.00348287877037,0.3049036036336195,2.236923367755336,0.1901639979914762,0.04721468995558098,0.041041416057851166,0.03116163401864469,7.0,0.0,14.727567514886925,1.281114101409912,0.0,0.0,0.0
POV_L05_ALWAYS,1,22,0.0,0.0,0.03413878082051419,0.0,0.0,0.0,0.2908981796202077,1.7451127387159342,0.9896677057403406,0.022046699905366007,22.046699905366008,2575.7460833470523,0.36312851217195685,1.824270564746505,1.0561905250069685,0.048843365046195686,0.9276385919074528,0.10381330194650218,7.0,0.0,17.50248828852848,1.4247374534606934,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,22,0.0,0.0,0.03413878082051419,0.0,0.0,0.0,0.2908981796202077,1.7451127387159342,0.9896677057403406,0.022046699905366007,22.046699905366008,2575.7460833470523,0.36312851217195685,1.824270564746505,1.0569437139783986,0.04896878910949454,0.9278965280391276,0.10388447402510792,7.0,0.0,17.502488288548864,1.4247374534606934,0.0,1.0,0.0
POV_L025_ADAPTIVE,1,22,0.0,0.0,0.0306471822728816,0.0,0.0,0.0,0.3786324423881819,1.930921158697051,1.0247434254644328,0.03037258021171363,30.372580211713625,5171.002943781645,0.22228898405497224,1.792670445286507,1.2366434389841743,0.049010007991455495,1.1077133970102295,0.11840995197417215,7.0,0.0,16.52414042732429,0.7741174101829529,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,22,0.0,0.0,0.011948151853396927,0.0,0.0,0.0,0.2876179621414016,1.5836908211337641,0.8512714511911743,0.020852210524640036,20.85221052464004,542.0071759958844,0.6612016824622491,1.853838268578355,0.1747415349818766,0.04469294397858903,0.09293459099717438,0.010571251972578466,1.0,0.0,2.7738341478724013,2.773834228515625,0.0,0.0,0.0
PLAIN_FM,1,23,0.0,0.0,0.033717601322484525,0.0,0.0,0.6524515151977539,0.4496358595394562,2.192116583534929,1.086337016626649,0.044532717689868384,44.532717689868385,9342.861610783335,0.11461617436117627,1.771722101555958,0.07051982200937346,0.044603800924960524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,23,0.0,0.0,0.033815778352329476,0.0,0.0,0.0,0.7360736375611873,0.9173692804323067,0.2771250962674144,0.005521163859401046,5.521163859401046,93.76789324262448,0.3111224934313271,2.244599728677652,0.18727091897744685,0.046951163036283106,0.038747452083043754,0.028893910930491984,7.0,0.0,14.922670227759285,1.3478314876556396,0.0,0.0,0.0
POV_L05_ALWAYS,1,23,0.0,0.0,0.037866147626215374,0.0,0.0,0.0,0.3234865090900839,1.4313545495344302,0.8308873621068545,0.01335611406550874,13.356114065508741,1899.4690138012247,0.4425076959392046,2.319466978698633,1.2425501340185292,0.04902822012081742,1.1133673149743117,0.12175556999864057,7.0,0.0,18.53212453924057,1.8132249116897583,0.0,0.0,0.0
POV_L05_ADAPTIVE,1,23,0.0,0.0,0.03756606920085309,0.0,0.0,0.0,0.3075734758284776,1.4909388087852105,0.8790260030047518,0.015622212761074561,15.622212761074563,2121.187439933858,0.42198981468288194,2.2114274277723194,1.4257706509670243,0.04915725195314735,1.2966407850617543,0.13863420119741932,7.0,0.0,21.83166498416479,1.6282817125320435,0.0,1.0,0.0
POV_L025_ADAPTIVE,1,23,0.0,0.0,0.03608550902524771,0.0,0.0,0.0,0.34967893876904277,1.9067577895702528,1.0038097949867402,0.02783937321541785,27.83937321541785,4739.597259606154,0.23269110578088054,1.823872837705934,1.1485803190153092,0.04909892100840807,1.0196923690382391,0.113039196934551,7.0,0.0,18.406224018879676,0.6531194448471069,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,1,23,1.0,0.0,-0.0013900815724193633,0.0,0.0,0.0,0.16832450396702328,1.5699616380965518,1.0436133156499865,0.027322865222687558,27.322865222687557,734.4546619155236,0.5066650435951815,2.3392159759268996,0.264902601018548,0.04463090299395844,0.1834367269766517,0.018651709018740803,1.0,0.0,1.9090049396497792,1.9090049266815186,0.0,0.0,0.0
PLAIN_FM,1,24,0.0,0.0,0.021067172536931633,0.0,0.0,0.5594921112060547,0.47285908483409234,2.2248240274325353,1.1143655083493162,0.04349999690693543,43.49999690693543,8408.815201108655,0.0980590021640727,1.7795991456470437,0.07040902000153437,0.044611799938138574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,1,24,0.0,0.0,0.04126426158259494,0.0,0.0,0.0,0.8132703292173544,0.830874734572048,0.22062494168664196,0.004246163684087478,4.246163684087478,68.91192761764307,0.35905550127372876,2.299002512679759,0.18736193102085963,0.04705543501768261,0.03873990604188293,0.028879821009468287,7.0,0.0,15.52713753005038,1.6285039186477661,0.0,0.0,0.0
POV_L05_ALWAYS,1,24,0.0,0.0,0.03101481054685279,0.0,0.0,0.0,0.31756902149027794,1.4565745335423965,0.8988450468975968,0.013834940808221674,13.834940808221674,1570.08405675898,0.4141437797811882,2.249329022289527,1.234904580982402,0.049101971031632274,1.1056663689087145,0.11731371009955183,7.0,0.0,18.22040792774746,1.64639413356781,0.0,0.0,0.0
