method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,trajectory_distortion_vs_plain,projection_failure_rate
NORMALIZED_POV_L1,3,22,1.0,0.0,-0.0389688635265763,0.0,0.0,0.0,0.5403267584099365,1.040967334436828,0.328716259011892,0.0063004836854627,6.3004836854627655,169.74301123466876,0.9036659968116214,2.623388751836607,1.3351459999685176,0.0496211909921839,1.2038225330761634,0.1326330581796355,7.0,0.0,28.31506162487992,4.601552963256836,0.0
DAMPED_POV_L05,3,22,0.0,0.0,0.0729978128507278,0.0,0.0,0.0,0.6486353097780845,1.3704912965604643,0.5883599619733775,0.0122294811433825,12.229481143382516,2329.6115401194584,0.4624801261640551,1.8092906455450863,1.2416905090212822,0.0492859889636747,1.1105861279647795,0.1244330049376003,7.0,0.0,26.444372152368047,2.373204469680786,0.0
DAMPED_POV_L025,3,22,0.0,0.0,0.1175188544008328,0.0,0.0,0.0,0.8091563731586838,1.7968704054678344,0.7296536779187689,0.0211274504655678,21.12745046556785,4540.399497673863,0.234935518559956,1.554638577768851,1.2424197669606656,0.0494642170378938,1.1112122531048954,0.1237500000279396,7.0,0.0,27.755447643787416,1.1770172119140625,0.0
PLAIN_FM,3,23,0.0,0.0,0.0875490159131289,0.0,0.1341372297286986,0.0,0.8809282544880098,2.316490182783231,0.8835153046807538,0.0373545571476319,37.35455714763192,8950.653623785285,0.0773756008086998,1.3949162998779254,0.0707714220043271,0.0442968140123412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,23,1.0,0.0,-0.0721505105283939,0.0,0.0,0.0,0.3597913761488484,1.343168755111657,0.7858087191691484,0.0125735533447626,12.573553344762622,286.34129644355966,0.5412393128030586,1.8321576393775487,0.1738604140118695,0.0434584899339824,0.0927517329691909,0.0104198009939864,1.0,0.0,2.889728246899669,2.889728307723999,0.0
NORMALIZED_POV_L1,3,23,1.0,0.0,-0.03967784440732,0.0,0.0,0.0,0.4775561161092864,1.2459325125971152,0.5416560862580997,0.0118556592397185,11.85565923971854,269.8211401328976,0.7270941792896268,2.346946684811668,1.426072745991405,0.0493213139707222,1.2948767628986388,0.1432149681495502,7.0,0.0,29.25999310175694,3.888413667678833,0.0
DAMPED_POV_L05,3,23,0.0,0.0,0.0727009128010324,0.0,0.0,0.0,0.6172170232176326,1.5635335434964135,0.6223560059551877,0.0154794576492394,15.479457649239414,2471.832610963176,0.4365607127579853,1.888597873839156,1.428315274999477,0.0493062400491908,1.296765803010203,0.1432395870797336,7.0,0.0,30.065820923196007,2.362822294235229,0.0
DAMPED_POV_L025,3,23,0.0,0.0,0.1062833436078012,0.0,0.0,0.0,0.7653835670174202,1.8608369273889176,0.7315938821522145,0.0228820675637964,22.882067563796404,5260.149156168925,0.1807592774239779,1.4302018973269233,1.339213527040556,0.0493655651225708,1.2075199310784228,0.1333681920077651,7.0,0.0,25.7277403974143,0.9546716213226318,0.0
PLAIN_FM,3,24,0.0,0.0,0.1170697764699052,0.0,0.096161322402954,0.7311415672302246,0.9122129885190736,2.2571646037466864,0.8531788927732653,0.0397481647053885,39.74816470538856,9545.500707521758,0.0821281594284933,1.4074096597049972,0.0710238979663699,0.0443292440031655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,24,1.0,0.0,-0.045710602562501,0.0,0.0,0.0,0.3645867529195079,1.3995653340257044,0.7605557701329673,0.0160180697804976,16.01806978049769,358.2367584454182,0.6933049652510621,2.26010743928647,0.1765946149826049,0.0439565639244392,0.0944232370238751,0.010715338983573,1.0,0.0,3.634451176567465,3.634451150894165,0.0
NORMALIZED_POV_L1,3,24,1.0,0.0,-0.0544905456654802,0.0,0.0,0.0,0.4517873432018692,1.0154907849910482,0.4668074675647956,0.0053798925238117,5.379892523811769,157.66679033131226,0.8724950699576,2.577632766277113,1.148629138013348,0.0491950311115942,1.0170678759459406,0.109566640923731,7.0,0.0,27.95489085844841,4.392360687255859,0.0
DAMPED_POV_L05,3,24,0.0,0.0,0.0625339157328113,0.0,0.0,0.0,0.6433977760329636,1.3425949498727052,0.5587639088437542,0.0111977624504007,11.197762450400717,1924.935760862212,0.4912318183359474,1.8844010693146096,1.1482881199917756,0.0492631099768914,1.017140957992524,0.1102212360710837,7.0,0.0,30.45900900565167,2.424321413040161,0.0
DAMPED_POV_L025,3,24,0.0,0.0,0.1129370705670706,0.0,0.0,0.0,0.7819898411568909,1.7330791234709138,0.6777126795820593,0.0213838064868063,21.383806486806375,4831.209087771526,0.2637996861672467,1.5571773069435106,1.058957185014151,0.0488897829782217,0.9281201609992422,0.1037754699937067,7.0,0.0,25.846825404406765,1.2432674169540403,0.0
PLAIN_FM,3,25,0.0,0.0,0.120231897196365,0.0,0.1207363174438476,0.5369138717651367,0.9581014750374628,2.3026090358947178,0.8835442722853541,0.0417691879356192,41.76918793561924,10541.68158415678,0.0893232626405608,1.452452234888461,0.0707144800107926,0.0441927480278536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,25,1.0,0.0,-0.0727341375748532,0.0,0.0,0.0,0.4017500575506203,1.2026457879973598,0.5954427058344791,0.0068279997818674,6.827999781867433,188.28150036505065,0.6265078264074152,1.7795071195562122,0.1738873340073041,0.0433854490402154,0.0928568759700283,0.0105885749799199,1.0,0.0,3.1752026133016646,3.1752026081085205,0.0
NORMALIZED_POV_L1,3,25,0.0,0.0,0.0906922323298562,0.0,0.0,0.0,0.6363285635356494,0.8935600758273623,0.343000370102326,0.0082080840258633,8.208084025863371,193.4138024815013,0.6764022136274164,2.188200271742873,1.425287876976654,0.0490650369320064,1.2944222209625875,0.1401510881260037,7.0,0.0,27.4238438610518,3.6534135341644287,0.0
DAMPED_POV_L05,3,25,0.0,0.0,0.0905833728656491,0.0,0.0,0.0,0.6783365245731398,1.320063088273015,0.5357911792016803,0.0112844417177271,11.284441717727134,2781.323857178464,0.4172864314563154,1.5376294988380157,1.0565468620043248,0.0491432470735162,0.9256124040693976,0.1009570360183715,7.0,0.0,22.93295092906957,2.0762393474578857,0.0
DAMPED_POV_L025,3,25,0.0,0.0,0.1423423296923651,0.0,0.0,0.0,0.8475152146192202,1.839281759353892,0.7817492521163593,0.0252229230368925,25.222923036892556,6237.631339977412,0.220312555132143,1.5293003349933392,1.328604340960737,0.0493645269307307,1.1973754479549823,0.1261123609729111,7.0,0.0,25.656062150958448,1.0651072263717651,0.0
PLAIN_FM,3,26,0.0,0.0,0.1037293481174853,0.0,0.1897882984161376,1.316131353378296,0.9008944259456731,2.297940483474094,0.8882025136705322,0.0399695107710664,39.96951077106648,9308.076628811168,0.0748434216511931,1.415932915336743,0.0705845360062085,0.04416069900617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,26,1.0,0.0,-0.048532915775263,0.0,0.0,0.0,0.3897162917651898,1.2202699103690609,0.6915390848389937,0.0085786628745498,8.578662874549892,205.91420855486933,0.6641078103240871,1.99372570311244,0.1735884270165115,0.0431340698851272,0.0927883840049617,0.0105312640080228,1.0,0.0,3.32701481715591,3.327014923095703,0.0
NORMALIZED_POV_L1,3,26,1.0,0.0,-0.0810739291920161,0.0,0.0,0.0,0.4053601193955912,1.0774770061619443,0.5571369321719285,0.0070870549561252,7.087054956125272,179.55288999793595,0.8781913638070216,2.594612757051793,1.4311291800113397,0.051124061923474,1.2980098359985277,0.1459323168965056,7.0,0.0,25.43118224970769,4.473207950592041,0.0
DAMPED_POV_L05,3,26,0.0,0.0,0.0653447026143104,0.0,0.0,0.0,0.6303913007610387,1.4224887155836723,0.5861618134307188,0.0136372752430293,13.63727524302938,2526.209754269448,0.47212919118945,1.8367345086621016,1.3327952210092917,0.050002431962639,1.2014532629400492,0.1344687309465371,7.0,0.0,25.51951033471828,2.391963005065918,0.0
DAMPED_POV_L025,3,26,0.0,0.0,0.1061245312009029,0.0,0.0,0.0,0.7819898469940345,1.7964759170159226,0.696091438391097,0.0219608024945809,21.96080249458099,4968.5995210274405,0.2334837576716212,1.4558708063092989,1.3308043890283443,0.0491092279553413,1.200574383023195,0.1336932778940536,7.0,0.0,24.90002164286772,1.0896152257919312,0.0
PLAIN_FM,3,27,0.0,0.0,0.1047817236157156,0.0,0.1238482759475707,1.0880064964294434,0.9011231582539748,2.27650834407282,0.8796007427127059,0.0387046233409282,38.70462334092828,9152.079419979398,0.0821754823815735,1.3975215947394082,0.0703909620060585,0.0440106970490887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOAL_AWARE_FINAL_PROJECTION,3,27,1.0,0.0,-0.0250409393965352,0.0,0.0,0.0,0.3817757856277474,1.390753802951867,0.7707724515602723,0.0157963371849145,15.796337184914576,346.8875433827456,0.6283553594651364,2.057923055432192,0.1733905419823713,0.0431552830850705,0.092698702996131,0.0106086860178038,1.0,0.0,3.4160576795735107,3.416057586669922,0.0
