method,metric,count,mean,std,median,ci95_low,ci95_high,numerator,denominator
PLAIN_FM,collision,192,0.15104166666666666,0.3590256715191452,0.0,0.10416666666666667,0.203125,29,192
PLAIN_FM,min_clearance,192,0.06607994498726234,0.0464402173933233,0.07224767368832588,0.05935716868443046,0.0724806079019491,,
PLAIN_FM,terminal_goal_error,192,0.581712007380709,0.2923704976123582,0.4567006790076434,0.5403592337883398,0.6229264075871551,,
PLAIN_FM,trajectory_distortion_vs_plain,192,0.0,0.0,0.0,0.0,0.0,,
PLAIN_FM,joint_path_length,192,2.504356476379772,0.7827261233815049,2.5244254456368838,2.396167991023592,2.6107365213621185,,
PLAIN_FM,smoothness,192,0.04003616932472737,0.010699975704169517,0.04038679710003348,0.038496755339404096,0.041494893460617965,,
PLAIN_FM,velocity_violation,192,0.14108484804891042,0.11763174054450541,0.1586466596603393,0.12400239868309651,0.1576712515419286,,
PLAIN_FM,acceleration_violation,192,0.8694762855884619,0.8789335434094719,0.7180225849151611,0.7488837675870551,0.9966021106665721,,
PLAIN_FM,planning_latency_sec,192,0.06937361711849614,0.0006200719500172005,0.06934875997831114,0.06928857588469176,0.06947109843289732,,
PLAIN_FM,fm_latency_sec,192,0.043768935921434604,0.0005136938987654708,0.04372995198355056,0.04370875469315555,0.0438434090127051,,
PLAIN_FM,optimizer_latency_sec,192,0.0,0.0,0.0,0.0,0.0,,
PLAIN_FM,projection_calls,192,0.0,0.0,0.0,0.0,0.0,,
PLAIN_FM,failed_projection_solves,192,0.0,0.0,0.0,0.0,0.0,,
PLAIN_FM,projection_failure_rate,192,0.0,0.0,0.0,0.0,0.0,,
L1_REPLACE,collision,192,0.3333333333333333,0.472636953013913,0.0,0.265625,0.4010416666666667,64,192
L1_REPLACE,min_clearance,192,0.01423178641950396,0.03578959014616384,0.027985896847608084,0.009227122392579827,0.01940652753819658,,
L1_REPLACE,terminal_goal_error,192,0.3545023620514152,0.12544774006415083,0.36668464415035806,0.3364848053488649,0.37169053965844645,,
L1_REPLACE,trajectory_distortion_vs_plain,192,1.4663634014626343,0.33646504496795054,1.4905524253845215,1.4166599319394055,1.5150292641017586,,
L1_REPLACE,joint_path_length,192,2.012006573536039,0.5804413542003978,1.976079422718107,1.931622268296404,2.0942212834506404,,
L1_REPLACE,smoothness,192,0.02296774659759609,0.00779397685259371,0.021732070507075124,0.021832136168395935,0.024079466465286966,,
L1_REPLACE,velocity_violation,192,0.00046457214343048614,0.0013364593456996953,0.0,0.00028266636881355114,0.0006616663031217531,,
L1_REPLACE,acceleration_violation,192,0.0,0.0,0.0,0.0,0.0,,
L1_REPLACE,planning_latency_sec,192,0.5042535499378573,0.09346588551162559,0.49365608749212697,0.49079587068121483,0.5182851794501175,,
L1_REPLACE,fm_latency_sec,192,0.04463617543782069,0.00036216610340909203,0.044626511953538284,0.04458666635114241,0.04468873914130048,,
L1_REPLACE,optimizer_latency_sec,192,0.3814533074746578,0.09357138999398323,0.3710275915218517,0.36806820405548324,0.3942703779033991,,
L1_REPLACE,projection_calls,192,3.0,0.0,3.0,3.0,3.0,,
L1_REPLACE,failed_projection_solves,192,0.0,0.0,0.0,0.0,0.0,,
L1_REPLACE,projection_failure_rate,192,0.0,0.0,0.0,0.0,0.0,,
L1_NO_REPLACE,collision,192,0.3333333333333333,0.472636953013913,0.0,0.265625,0.4010416666666667,64,192
L1_NO_REPLACE,min_clearance,192,0.01426621050360627,0.03611220274185521,0.029458939295296287,0.009198310756086545,0.019238369105877538,,
L1_NO_REPLACE,terminal_goal_error,192,0.3529866753413082,0.12649371220607347,0.3693744680358495,0.33484905526298764,0.3704653324876595,,
L1_NO_REPLACE,trajectory_distortion_vs_plain,192,1.4637258257716894,0.34002356761865704,1.4961697459220886,1.4153721012407914,1.5099615841483076,,
L1_NO_REPLACE,joint_path_length,192,2.015608766693827,0.5815041528105236,1.9912638200101438,1.9369363412247755,2.0992086460897292,,
L1_NO_REPLACE,smoothness,192,0.023198894344682336,0.008075537310660323,0.02257350558021068,0.022044670597684793,0.024361554180923704,,
L1_NO_REPLACE,velocity_violation,192,0.0005046128734946045,0.001540970362796831,0.0,0.00030201223748423784,0.0007381445248176396,,
L1_NO_REPLACE,acceleration_violation,192,0.0,0.0,0.0,0.0,0.0,,
L1_NO_REPLACE,planning_latency_sec,192,0.5095872705945416,0.09309420336847135,0.4947824334958568,0.49669859611872197,0.523002603362041,,
L1_NO_REPLACE,fm_latency_sec,192,0.045439567901060705,0.00032271367376975117,0.045452647435013205,0.04539536379002129,0.04548499955152844,,
L1_NO_REPLACE,optimizer_latency_sec,192,0.38605438674373244,0.09322184695983493,0.3711484039959032,0.3732650132594851,0.39933675430587146,,
L1_NO_REPLACE,projection_calls,192,3.0,0.0,3.0,3.0,3.0,,
L1_NO_REPLACE,failed_projection_solves,192,0.0,0.0,0.0,0.0,0.0,,
L1_NO_REPLACE,projection_failure_rate,192,0.0,0.0,0.0,0.0,0.0,,
L05_REPLACE,collision,192,0.328125,0.47075813311645287,0.0,0.265625,0.3907552083333326,63,192
L05_REPLACE,min_clearance,192,0.01202510336843154,0.042857943560779904,0.02954788087201639,0.005579915473375265,0.01799522843689091,,
L05_REPLACE,terminal_goal_error,192,0.35466116390617936,0.11996156604991734,0.3627676795377536,0.3370054678674066,0.3718878720616095,,
L05_REPLACE,trajectory_distortion_vs_plain,192,1.4252775780235727,0.33819212423693945,1.462185561656952,1.378992780833505,1.4721813177069027,,
L05_REPLACE,joint_path_length,192,2.044884040435754,0.5898652748041839,2.0185885736944,1.9577635416271992,2.1288392452497478,,
L05_REPLACE,smoothness,192,0.02379969746880493,0.008278190044507087,0.02256855007220386,0.02269712847050274,0.024951885822144276,,
L05_REPLACE,velocity_violation,192,0.0007210333307583727,0.0016382004851613655,0.0,0.0005052949707054558,0.0009657586406077633,,
L05_REPLACE,acceleration_violation,192,0.0,0.0,0.0,0.0,0.0,,
L05_REPLACE,planning_latency_sec,192,0.5068704667513279,0.09087285731250573,0.4948648589779623,0.4941681430656369,0.5193708543511245,,
L05_REPLACE,fm_latency_sec,192,0.04545148658750501,0.0003532469716909544,0.04543777505750768,0.04540251675020197,0.04550296638870653,,
L05_REPLACE,optimizer_latency_sec,192,0.38333489909503743,0.09097700441507517,0.3714643034618348,0.3711048806173722,0.3970337270579648,,
L05_REPLACE,projection_calls,192,3.0,0.0,3.0,3.0,3.0,,
L05_REPLACE,failed_projection_solves,192,0.0,0.0,0.0,0.0,0.0,,
L05_REPLACE,projection_failure_rate,192,0.0,0.0,0.0,0.0,0.0,,
L05_NO_REPLACE,collision,192,0.005208333333333333,0.07216878364870323,0.0,0.0,0.015625,1,192
L05_NO_REPLACE,min_clearance,192,0.05712397872759541,0.028583332562760518,0.05766725363489976,0.0530671470893941,0.06131404851637426,,
L05_NO_REPLACE,terminal_goal_error,192,0.46515783153611157,0.19707878813027221,0.3910938130038956,0.43727268670657676,0.4937363326103367,,
L05_NO_REPLACE,trajectory_distortion_vs_plain,192,0.7871758574619889,0.20212252958394494,0.7844581604003906,0.7572784561896696,0.8141444907601302,,
L05_NO_REPLACE,joint_path_length,192,2.1874558047252286,0.7009453531891697,2.214752178748584,2.0894303069412823,2.2859780136755976,,
L05_NO_REPLACE,smoothness,192,0.020105633173223465,0.005583214415289172,0.020429145379937452,0.019288562986222394,0.020879546242414726,,
L05_NO_REPLACE,velocity_violation,192,0.018845387872494714,0.03335052011455619,0.0,0.014268272553958586,0.023691671469948824,,
L05_NO_REPLACE,acceleration_violation,192,0.006631693492333095,0.0650901820663052,0.0,2.4531036615371704e-05,0.017064127760628853,,
L05_NO_REPLACE,planning_latency_sec,192,0.5068345830292552,0.09074954266018403,0.4943497180065606,0.4946435334096198,0.5203746930742076,,
L05_NO_REPLACE,fm_latency_sec,192,0.04544421775972296,0.000369040365089148,0.0454301075078547,0.04539584508009587,0.045499102381791084,,
L05_NO_REPLACE,optimizer_latency_sec,192,0.3832672873577394,0.09091307195681661,0.3710136794834398,0.37014116372540684,0.39568533598195094,,
L05_NO_REPLACE,projection_calls,192,3.0,0.0,3.0,3.0,3.0,,
L05_NO_REPLACE,failed_projection_solves,192,0.0,0.0,0.0,0.0,0.0,,
L05_NO_REPLACE,projection_failure_rate,192,0.0,0.0,0.0,0.0,0.0,,
