method,task_id,seed,flow_step,t,lambda_pov,raw_velocity_norm,endpoint_constraint_violation_before_projection,endpoint_goal_error,endpoint_min_clearance,projection_called,projection_solver_success,projection_solver_status,projection_solver_iterations,projection_runtime_sec,projection_total_runtime_sec,correction_norm,normalized_correction_norm,velocity_change_norm,goal_error_before_projection,goal_error_after_projection,min_clearance_before_projection,min_clearance_after_projection,violation_before_projection,violation_after_projection,projection_error,projection_active,terminal_step,eta,raw_tracking_weight
PLAIN_FM,1,10,6,0.8571428571428571,0.0,13.591142654418945,0.6482911109924316,0.4640792153398366,0.027875220085218644,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
POV_L05_ALWAYS,1,10,0,0.0,0.5,13.740974426269531,12.531234782600404,0.45154852674948814,0.004486201277570448,1.0,1.0,0.0,2,0.020479022001381963,0.18698699900414795,2.922859066658139,2.9228591918945312,1.461429476737976,0.45154852674948814,0.36274843931441636,0.004486201277570448,0.006747371079349265,12.531234782600404,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,10,1,0.14285714285714285,0.5,13.624547958374023,7.470184725189209,0.4530465177149414,0.008439198399508407,1.0,1.0,0.0,2,0.020374189945869148,0.18653348699444905,3.3829702231669265,3.946798324584961,1.97339928150177,0.4530465177149414,0.4664218430618767,0.008439198399508407,0.004023469056439438,7.470184725189209,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,10,2,0.2857142857142857,0.5,13.612641334533691,5.559678834342956,0.4555336240776679,0.010962333996557938,1.0,1.0,0.0,2,0.02034635900054127,0.18610438704490662,2.958463654072371,4.141849040985107,2.0709245204925537,0.4555336240776679,0.29199932862135863,0.010962333996557938,0.00720019282392266,5.559678834342956,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,10,3,0.42857142857142855,0.5,13.603148460388184,3.392437261009216,0.4560396914306041,0.014616536918354683,1.0,1.0,0.0,2,0.02049593295669183,0.18605422601103783,2.8417239983907243,4.97301721572876,2.48650860786438,0.4560396914306041,0.2197194944692741,0.014616536918354683,0.02777841651586395,3.392437261009216,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,10,4,0.5714285714285714,0.5,13.769224166870117,1.798863410949707,0.45442454466944504,0.018977146082386265,1.0,1.0,0.0,1,0.010385659988969564,0.09331689501414075,3.2824270848818755,7.658996105194092,3.829498052597046,0.45442454466944504,0.372301526352122,0.018977146082386265,0.019181309291331633,1.798863410949707,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,10,5,0.7142857142857143,0.5,13.870773315429688,1.2392771244049072,0.445870388376233,0.023038510175911797,1.0,1.0,0.0,1,0.010271997016388923,0.09296316601103172,2.676523993804126,9.367834091186523,4.683917045593262,0.445870388376233,0.2983392267166133,0.023038510175911797,0.029939443975386233,1.2392771244049072,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,10,6,0.8571428571428571,0.5,14.307968139648438,0.5249631404876709,0.42306552363174144,0.02860148907683896,1.0,1.0,0.0,1,0.010511513042729348,0.09329683502437547,2.2094783328509813,15.466348648071289,7.7331743240356445,0.42306552363174144,0.23464952878848105,0.02860148907683896,0.010059628924372302,0.5249631404876709,0.0,,1.0,0.0,,
YFLOW_MAIN_PORT,1,10,0,0.0,,13.740974426269531,12.531234782600404,0.45154852674948814,0.004486201277570448,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.14285714285714285,0.0
YFLOW_MAIN_PORT,1,10,1,0.14285714285714285,,13.646747589111328,7.546055477523804,0.45411927997264456,0.008693970416031871,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.16666666666666666,0.0
YFLOW_MAIN_PORT,1,10,2,0.2857142857142857,,13.629101753234863,5.751003783607483,0.45816283284882403,0.010657451106704185,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.19999999999999998,0.0
YFLOW_MAIN_PORT,1,10,3,0.42857142857142855,,13.618807792663574,3.735874157810211,0.46301919886130694,0.014106125536793412,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.25,0.0
YFLOW_MAIN_PORT,1,10,4,0.5714285714285714,,13.609408378601074,2.0870578289031982,0.46548275157717406,0.018265260716856913,1.0,1.0,0.0,1,0.010483491991180927,0.09336219599936157,1.4687677411811932,3.427124500274658,3.427124500274658,0.46548275157717406,0.30288341393222357,0.018265260716856913,0.033619622860090154,2.0870578289031982,0.0,,1.0,0.0,0.3333333333333333,22.857142857142854
YFLOW_MAIN_PORT,1,10,5,0.7142857142857143,,13.716781616210938,0.9933781623840332,0.4578424462499889,0.022302291694662746,1.0,1.0,0.0,1,0.010380549996625632,0.09324639296391979,1.211591350805315,4.240569591522217,4.240569591522217,0.4578424462499889,0.24169757717490356,0.022302291694662746,0.028152973994403335,0.9933781623840332,0.0,,1.0,0.0,0.5,35.714285714285715
YFLOW_MAIN_PORT,1,10,6,0.8571428571428571,,14.316873550415039,0.09534478187561035,0.42564801791553,0.028274643534903887,1.0,1.0,0.0,1,0.010526192956604064,0.093299213971477,0.9824570226526544,6.877199172973633,6.877199172973633,0.42564801791553,0.208748095218854,0.028274643534903887,0.026298784006714537,0.09534478187561035,0.0,,1.0,1.0,1.0,51.42857142857142
GOAL_AWARE_FINAL_PROJECTION,1,10,0,0.0,0.0,13.740974426269531,12.531234782600404,0.45154852674948814,0.004486201277570448,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,10,1,0.14285714285714285,0.0,13.646747589111328,7.546068590545654,0.45411927997264456,0.008693970416031871,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,10,2,0.2857142857142857,0.0,13.629101753234863,5.751022857093811,0.45816284988294326,0.010657451106704185,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,10,3,0.42857142857142855,0.0,13.618807792663574,3.7359063443183897,0.46301932140425467,0.014106125536793412,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,10,4,0.5714285714285714,0.0,13.610478401184082,2.0853829383850098,0.46546693402628203,0.018043065061697006,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,10,5,0.7142857142857143,0.0,13.612333297729492,1.100943684577942,0.4675512739828984,0.021931239084818144,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,10,6,0.8571428571428571,0.0,13.591142654418945,0.6482911109924316,0.4640792153398366,0.027875220085218644,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,10,7,1.0,0.0,0.0,0.6482911109924316,0.4640792153398366,0.027875220085218644,1.0,1.0,0.0,1,0.010481532022822648,0.09335060598095879,2.9309791048017018,0.0,0.0,0.4640792153398366,0.32323441153036564,0.027875220085218644,0.03216562508188642,0.6482911109924316,0.0,,1.0,0.0,,
PLAIN_FM,1,11,0,0.0,0.0,15.433320999145508,7.102218430900574,0.40217981440652056,0.0402814054371155,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,11,1,0.14285714285714285,0.0,15.382466316223145,6.061503451728821,0.4162722602108984,0.035061810715721176,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,11,2,0.2857142857142857,0.0,15.401084899902344,4.909739952945709,0.42656314559557995,0.03179803571097756,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,11,3,0.42857142857142855,0.0,15.418036460876465,3.694605689907074,0.4383144251200922,0.02884394279284702,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,11,4,0.5714285714285714,0.0,15.425037384033203,2.8602373600006104,0.45048980329788196,0.02605585185659537,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,11,5,0.7142857142857143,0.0,15.435717582702637,2.0317983627319336,0.45884623512860623,0.02417036728024352,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,11,6,0.8571428571428571,0.0,15.39359188079834,1.03543221950531,0.463619861094567,0.021905977617044547,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
POV_L05_ALWAYS,1,11,0,0.0,0.5,15.433320999145508,7.102218430900574,0.40217981440652056,0.0402814054371155,1.0,1.0,0.0,2,0.020411239936947823,0.18671928299590945,2.3260138358388103,2.3260138034820557,1.1630070209503174,0.40217981440652056,0.3258085172908699,0.0402814054371155,0.026271205881342047,7.102218430900574,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,11,1,0.14285714285714285,0.5,15.395503044128418,5.855499666595459,0.41522085748672977,0.03489631501447138,1.0,1.0,0.0,2,0.020589356019627303,0.18623140000272542,1.9034404002030592,2.2206804752349854,1.1103402376174927,0.41522085748672977,0.12100677344793956,0.03489631501447138,0.011967555730268017,5.855499666595459,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,11,2,0.2857142857142857,0.5,15.432964324951172,4.468607765102386,0.424747693162366,0.03158049480873565,1.0,1.0,0.0,2,0.0189673540298827,0.18500211997888982,2.552494795314731,3.5734927654266357,1.7867463827133179,0.424747693162366,0.2302419455543054,0.03158049480873565,0.02240263373940217,4.468607765102386,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,11,3,0.42857142857142855,0.5,15.411507606506348,3.129720252418518,0.43471109626406257,0.028522602715206957,1.0,1.0,0.0,2,0.017639780940953642,0.18321031500818208,1.74298821234846,3.050229549407959,1.5251147747039795,0.43471109626406257,0.16591857178783317,0.028522602715206957,0.014799742942709651,3.129720252418518,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,11,4,0.5714285714285714,0.5,15.44239616394043,2.213395833969116,0.4422451970054645,0.026013627399502026,1.0,1.0,0.0,2,0.01812019303906709,0.18408469698624685,1.7328585365485087,4.043336391448975,2.0216681957244873,0.4422451970054645,0.11794734533611423,0.026013627399502026,0.019087551014370055,2.213395833969116,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,11,5,0.7142857142857143,0.5,15.494779586791992,1.3762307167053223,0.44295338898995723,0.0235254362599559,1.0,1.0,0.0,2,0.018120892986189574,0.1840383850503713,1.6126428660203003,5.64424991607666,2.82212495803833,0.44295338898995723,0.08205128596737131,0.0235254362599559,0.011433949095136606,1.3762307167053223,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,11,6,0.8571428571428571,0.5,15.611233711242676,0.6382410228252411,0.4225654923974363,0.020732175763937988,1.0,1.0,0.0,1,0.010393680015113205,0.09296662599081174,2.0400592220505875,14.280414581298828,7.140207290649414,0.4225654923974363,0.2520845851648887,0.020732175763937988,0.020673560109381428,0.6382410228252411,0.0,,1.0,0.0,,
YFLOW_MAIN_PORT,1,11,0,0.0,,15.433320999145508,7.102218430900574,0.40217981440652056,0.0402814054371155,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.14285714285714285,0.0
YFLOW_MAIN_PORT,1,11,1,0.14285714285714285,,15.382466316223145,6.061509412193298,0.4162722974221113,0.035061810715721176,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.16666666666666666,0.0
YFLOW_MAIN_PORT,1,11,2,0.2857142857142857,,15.401084899902344,4.909739952945709,0.426563163778989,0.03179800763370294,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.19999999999999998,0.0
YFLOW_MAIN_PORT,1,11,3,0.42857142857142855,,15.418036460876465,3.694605689907074,0.4383143978147491,0.028843938046382578,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.25,0.0
YFLOW_MAIN_PORT,1,11,4,0.5714285714285714,,15.425037384033203,2.8602492809295654,0.45048979520100046,0.026055824189392618,1.0,1.0,0.0,2,0.018162915017455816,0.184391824004706,1.094608851187412,2.5540871620178223,2.5540871620178223,0.45048979520100046,0.18826184697661616,0.026055824189392618,0.024507897402595624,2.8602492809295654,0.0,,1.0,0.0,0.3333333333333333,22.857142857142854
YFLOW_MAIN_PORT,1,11,5,0.7142857142857143,,15.507062911987305,2.035595178604126,0.4498955465269836,0.023851857287454592,1.0,1.0,0.0,1,0.010306257987394929,0.09331911499612033,1.1462639170086322,4.011923789978027,4.011923789978027,0.4498955465269836,0.2668092713561664,0.023851857287454592,0.03536816246793316,2.035595178604126,0.0,,1.0,0.0,0.5,35.714285714285715
YFLOW_MAIN_PORT,1,11,6,0.8571428571428571,,16.0867862701416,1.080000102519989,0.4287809837596747,0.020780119051027668,1.0,1.0,0.0,1,0.010368108982220292,0.09303493902552873,0.9137359419991644,6.396151542663574,6.396151542663574,0.4287809837596747,0.19707021767447172,0.020780119051027668,0.018605698265993315,1.080000102519989,0.0,,1.0,1.0,1.0,51.42857142857142
GOAL_AWARE_FINAL_PROJECTION,1,11,0,0.0,0.0,15.433320999145508,7.102218430900574,0.40217981440652056,0.0402814054371155,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,11,1,0.14285714285714285,0.0,15.382466316223145,6.061503451728821,0.4162722602108984,0.035061810715721176,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,11,2,0.2857142857142857,0.0,15.401084899902344,4.909739952945709,0.42656314559557995,0.03179803571097756,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,11,3,0.42857142857142855,0.0,15.418036460876465,3.694605689907074,0.4383144251200922,0.02884394279284702,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,11,4,0.5714285714285714,0.0,15.425037384033203,2.8602373600006104,0.45048980329788196,0.02605585185659537,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,11,5,0.7142857142857143,0.0,15.435717582702637,2.0317983627319336,0.45884623512860623,0.02417036728024352,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,11,6,0.8571428571428571,0.0,15.39359188079834,1.03543221950531,0.463619861094567,0.021905977617044547,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,11,7,1.0,0.0,0.0,1.03543221950531,0.463619861094567,0.021905977617044547,1.0,1.0,0.0,1,0.010399240010883659,0.09309426002437249,2.632363406632542,0.0,0.0,0.463619861094567,0.3012600132950306,0.021905977617044547,0.02721846719365696,1.03543221950531,0.0,,1.0,0.0,,
PLAIN_FM,1,12,0,0.0,0.0,14.426417350769043,10.921926498413086,0.4479630577160392,0.030324172145072048,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,12,1,0.14285714285714285,0.0,14.321667671203613,5.599410533905029,0.44947317918319624,0.029742707414813607,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,12,2,0.2857142857142857,0.0,14.296719551086426,3.6589813232421875,0.45512660470886646,0.030543063263073156,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,12,3,0.42857142857142855,0.0,14.275859832763672,1.9258630275726318,0.4621386626507516,0.03126060388115309,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,12,4,0.5714285714285714,0.0,14.253754615783691,1.9054841995239258,0.46944242958260457,0.028581010752135427,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,12,5,0.7142857142857143,0.0,14.226648330688477,1.6594034433364868,0.476909717695419,0.025918043910101607,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,12,6,0.8571428571428571,0.0,14.179737091064453,1.1146903783082962,0.47667855891642613,0.020685431303795243,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
POV_L05_ALWAYS,1,12,0,0.0,0.5,14.426417350769043,10.921926498413086,0.4479630577160392,0.030324172145072048,1.0,1.0,0.0,3,0.029098248051013798,0.2785784720326774,5.427214748947859,5.427214622497559,2.7136073112487793,0.4479630577160392,0.40513573112919243,0.030324172145072048,0.0028571815390149857,10.921926498413086,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,12,1,0.14285714285714285,0.5,14.182576179504395,6.060667037963867,0.4509008236761838,0.030376837142018942,1.0,1.0,0.0,3,0.030610317015089095,0.27929495001444593,3.0483307827747907,3.5563859939575195,1.7781929969787598,0.4509008236761838,0.6501531681879467,0.030376837142018942,0.03500693760508754,6.060667037963867,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,12,2,0.2857142857142857,0.5,14.172715187072754,3.944612741470337,0.45474348443587503,0.030874765644857638,1.0,1.0,0.0,2,0.01853980397572741,0.18397727399133146,2.564835885832204,3.5907702445983887,1.7953851222991943,0.45474348443587503,0.16087521394490498,0.030874765644857638,0.009301134946511122,3.944612741470337,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,12,3,0.42857142857142855,0.5,14.03463363647461,2.2484731674194336,0.46137283765283804,0.030970448161945996,1.0,1.0,0.0,2,0.018050432030577213,0.18355076300213113,1.7277610823161211,3.0235819816589355,1.5117908716201782,0.46137283765283804,0.11358348486071097,0.030970448161945996,0.00390794168077023,2.2484731674194336,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,12,4,0.5714285714285714,0.5,13.984610557556152,1.8635940551757812,0.46483435412883467,0.02815143145637361,1.0,1.0,0.0,1,0.0103744599618949,0.09321268298663199,2.878982797831995,6.717626094818115,3.3588130474090576,0.46483435412883467,0.31234906451572875,0.02815143145637361,0.04126426042869907,1.8635940551757812,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,12,5,0.7142857142857143,0.5,13.913705825805664,1.6423892974853516,0.46498400644117777,0.025300170084425033,1.0,1.0,0.0,1,0.010471442015841603,0.09336053603328764,2.825261552124385,9.888415336608887,4.944207668304443,0.46498400644117777,0.3199057671957463,0.025300170084425033,0.02347145763504821,1.6423892974853516,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,12,6,0.8571428571428571,0.5,14.386682510375977,0.3462907671928406,0.4414238102193306,0.01958426135200969,1.0,1.0,0.0,1,0.010478102019988,0.09330883499933407,2.183907921520778,15.287355422973633,7.643677711486816,0.4414238102193306,0.23241511466880996,0.01958426135200969,0.022548411522381268,0.3462907671928406,0.0,,1.0,0.0,,
YFLOW_MAIN_PORT,1,12,0,0.0,,14.426417350769043,10.921926498413086,0.4479630577160392,0.030324172145072048,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.14285714285714285,0.0
YFLOW_MAIN_PORT,1,12,1,0.14285714285714285,,14.321667671203613,5.599410533905029,0.4494731612036293,0.029742762020672886,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.16666666666666666,0.0
YFLOW_MAIN_PORT,1,12,2,0.2857142857142857,,14.296719551086426,3.658987283706665,0.4551265865867016,0.030543063263073156,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.19999999999999998,0.0
YFLOW_MAIN_PORT,1,12,3,0.42857142857142855,,14.275859832763672,1.9258630275726318,0.46213862723021626,0.03126060388115309,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.25,0.0
YFLOW_MAIN_PORT,1,12,4,0.5714285714285714,,14.253754615783691,1.9054722785949707,0.4694423748465545,0.028581010752135427,1.0,1.0,0.0,1,0.010484481987077743,0.09320772299543023,1.523363281715669,3.554514169692993,3.554514169692993,0.4694423748465545,0.27999695803215313,0.028581010752135427,0.038604829531553336,1.9054722785949707,0.0,,1.0,0.0,0.3333333333333333,22.857142857142854
YFLOW_MAIN_PORT,1,12,5,0.7142857142857143,,14.216071128845215,1.621992588043213,0.46877542070929906,0.025202983042177773,1.0,1.0,0.0,1,0.010373860015533864,0.09334626700729132,1.2057589258349521,4.220156192779541,4.220156192779541,0.46877542070929906,0.2563239127125838,0.025202983042177773,0.02941506388654451,1.621992588043213,0.0,,1.0,0.0,0.5,35.714285714285715
YFLOW_MAIN_PORT,1,12,6,0.8571428571428571,,14.848700523376465,0.6965962052345276,0.4396095812448313,0.019508761021386933,1.0,1.0,0.0,1,0.010422099963761866,0.09326229395810515,0.9215439526754888,6.450807094573975,6.450807094573975,0.4396095812448313,0.1775296103890726,0.019508761021386933,0.022943521089934693,0.6965962052345276,0.0,,1.0,1.0,1.0,51.42857142857142
GOAL_AWARE_FINAL_PROJECTION,1,12,0,0.0,0.0,14.426417350769043,10.921926498413086,0.4479630577160392,0.030324172145072048,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,12,1,0.14285714285714285,0.0,14.321667671203613,5.599410533905029,0.44947317918319624,0.029742707414813607,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,12,2,0.2857142857142857,0.0,14.296719551086426,3.6589813232421875,0.45512660470886646,0.030543063263073156,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,12,3,0.42857142857142855,0.0,14.275859832763672,1.9258630275726318,0.4621386626507516,0.03126060388115309,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,12,4,0.5714285714285714,0.0,14.253754615783691,1.9054841995239258,0.46944242958260457,0.028581010752135427,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,12,5,0.7142857142857143,0.0,14.226648330688477,1.6594034433364868,0.476909717695419,0.025918043910101607,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,12,6,0.8571428571428571,0.0,14.179737091064453,1.1146903783082962,0.47667855891642613,0.020685431303795243,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
GOAL_AWARE_FINAL_PROJECTION,1,12,7,1.0,0.0,0.0,1.1146903783082962,0.47667855891642613,0.020685431303795243,1.0,1.0,0.0,1,0.010507212951779366,0.09331071597989649,2.460272240844606,0.0,0.0,0.47667855891642613,0.3165898673482139,0.020685431303795243,0.03743701445987618,1.1146903783082962,0.0,,1.0,0.0,,
PLAIN_FM,1,13,0,0.0,0.0,14.525727272033691,14.30846686820984,0.42228929428573314,0.022859354062002735,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,13,1,0.14285714285714285,0.0,14.4391450881958,8.9590322971344,0.4334451798989775,0.02564898996050785,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,13,2,0.2857142857142857,0.0,14.423480033874512,7.009847164154053,0.43987514927985366,0.022498604681687018,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,13,3,0.42857142857142855,0.0,14.419822692871094,4.929347038269043,0.44794376335332875,0.021148838266885905,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,13,4,0.5714285714285714,0.0,14.435808181762695,2.6875269412994385,0.45444454107016885,0.021622650027646795,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,13,5,0.7142857142857143,0.0,14.47043514251709,2.1598470211029053,0.4605172314831601,0.023778651069301604,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
PLAIN_FM,1,13,6,0.8571428571428571,0.0,14.528997421264648,1.6930294036865234,0.4693927854290308,0.027572806905880987,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,
POV_L05_ALWAYS,1,13,0,0.0,0.5,14.525727272033691,14.30846686820984,0.42228929428573314,0.022859354062002735,1.0,1.0,0.0,3,0.030474024068098515,0.2789843530044891,2.636862837562782,2.6368627548217773,1.3184314966201782,0.42228929428573314,0.308409086059016,0.022859354062002735,0.014831236249756963,14.30846686820984,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,13,1,0.14285714285714285,0.5,14.428345680236816,8.707798719406128,0.43298426661362704,0.025090525289696297,1.0,1.0,0.0,3,0.03032754804007709,0.2786291740485467,2.430659533613199,2.8357694149017334,1.4178847074508667,0.43298426661362704,0.289802890784659,0.025090525289696297,0.01875130076426762,8.707798719406128,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,13,2,0.2857142857142857,0.5,14.3837308883667,6.658811569213867,0.4385621919789683,0.022608069347387405,1.0,1.0,0.0,2,0.020417951978743076,0.18606876698322594,2.5343728048724232,3.548121929168701,1.7740610837936401,0.4385621919789683,0.333184655482722,0.022608069347387405,0.02440202980725155,6.658811569213867,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,13,3,0.42857142857142855,0.5,14.387067794799805,4.7298383712768555,0.4432199053026412,0.021061863868577946,1.0,1.0,0.0,2,0.020365640986710787,0.1858674820396118,3.373425469530622,5.903494834899902,2.951747417449951,0.4432199053026412,0.39492425441200213,0.021061863868577946,0.022084068859900136,4.7298383712768555,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,13,4,0.5714285714285714,0.5,14.447735786437988,2.658955454826355,0.44565954831957005,0.021548837740981097,1.0,1.0,0.0,2,0.020549464039504528,0.1863718840177171,3.112711704349887,7.262993812561035,3.6314969062805176,0.44565954831957005,0.2551596871719892,0.021548837740981097,0.017469083685040812,2.658955454826355,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,13,5,0.7142857142857143,0.5,14.489809036254883,1.5440744161605835,0.4438078515707529,0.02350444428386894,1.0,1.0,0.0,2,0.01857981603825465,0.18437411496415734,2.002414837811201,7.00845193862915,3.504225969314575,0.4438078515707529,0.09818928542259267,0.02350444428386894,0.012936406409502471,1.5440744161605835,0.0,,1.0,0.0,,
POV_L05_ALWAYS,1,13,6,0.8571428571428571,0.5,14.658265113830566,0.49499718472361565,0.4272022304272778,0.027547953347407395,1.0,1.0,0.0,1,0.010343388945329934,0.09315525204874575,2.294533067816257,16.061731338500977,8.030865669250488,0.4272022304272778,0.2673345854584232,0.027547953347407395,0.030951273344531134,0.49499718472361565,0.0,,1.0,0.0,,
YFLOW_MAIN_PORT,1,13,0,0.0,,14.525727272033691,14.30846686820984,0.42228929428573314,0.022859354062002735,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.14285714285714285,0.0
