method,metric,count,mean,std,median,ci95_low,ci95_high
FLOWMATCH,min_ade,6759,0.20781639979437533,0.1757770142586627,0.1648121476173401,0.2036257928202049,0.21200700676854575
FLOWMATCH,min_fde,6759,0.3651480225263303,0.3871870305301976,0.25892212986946106,0.35591730099376095,0.3743787440588996
FLOWMATCH,avg_ade,6759,0.6589970366748493,0.2860588580164312,0.5994181632995605,0.6521772585003102,0.6658168148493885
FLOWMATCH,avg_fde,6759,1.4304967584086516,0.6302157493746129,1.2900404930114746,1.415472117526568,1.4455213992907352
FLOWMATCH,kde_nll,6759,0.2424590806793172,2.236190742955343,-0.20030023157596588,0.18914723804433983,0.29577092331429455
FLOWMATCH,col010_sample_rate,6759,0.02914632397729593,0.05671558913158548,0.0,0.02779419756667627,0.03049845038791559
FLOWMATCH,col020_sample_rate,6759,0.07778517667985135,0.11640831070458828,0.05000000074505806,0.07500994761621396,0.08056040574348874
FLOWMATCH,apd,6759,0.7057559762350121,0.18841629515616412,0.6946285367012024,0.7012640428394039,0.7102479096306202
FLOWMATCH,viol_sample_rate,6759,0.0035804113529414217,0.03676258647881554,0.0,0.00270397394196136,0.004456848763921483
FLOWMATCH,max_viol,6759,0.005554317052344243,0.07074759111692333,0.0,0.003867661092287592,0.007240973012400894
FLOWMATCH,latency_s,6759,0.0017233369178890317,4.2225250668504294e-05,0.0017075523054227233,0.0017223302479857806,0.0017243435877922829
FLOWMATCH,distortion_vs_flowmatch_m,6759,0.0,0.0,0.0,0.0,0.0
FLOWMATCH,dist_to_posthoc_m,6759,0.0002233871861210562,0.003500472930895352,5.995437277306337e-06,0.00013993425947435209,0.0003068401127677603
HARDFLOW,min_ade,6759,0.20779556165731652,0.1757824584484907,0.16481053829193115,0.20360482489109133,0.21198629842354172
HARDFLOW,min_fde,6759,0.36515910289194026,0.38724340759672327,0.2588917911052704,0.355927037303499,0.3743911684803815
HARDFLOW,avg_ade,6759,0.6588722488669703,0.28604986605364874,0.5990385413169861,0.6520526850650674,0.6656918126688731
HARDFLOW,avg_fde,6759,1.4301839065154482,0.6301027662839206,1.2897838354110718,1.4151619592035667,1.4452058538273298
HARDFLOW,kde_nll,6759,0.24197044230157025,2.2366408889686737,-0.20160962641239166,0.18864786797319819,0.29529301662994234
HARDFLOW,col010_sample_rate,6759,0.02915372152142155,0.05671504775198542,0.0,0.027801608017547046,0.030505835025296052
HARDFLOW,col020_sample_rate,6759,0.07779997176975607,0.11643655325070223,0.05000000074505806,0.07502406939049085,0.0805758741490213
HARDFLOW,apd,6759,0.7055264737708917,0.18825587547260555,0.6945124268531799,0.7010383648562463,0.7100145826855372
HARDFLOW,viol_sample_rate,6759,0.0,0.0,0.0,0.0,0.0
HARDFLOW,max_viol,6759,0.0,0.0,0.0,0.0,0.0
HARDFLOW,latency_s,6759,0.0603178966210893,0.040666463613104165,0.0457443788992241,0.05934838893687556,0.06128740430530304
HARDFLOW,distortion_vs_flowmatch_m,6759,0.00029167416581912326,0.004328658526638216,4.110326244699536e-06,0.00018847690372523487,0.00039487142791301165
HARDFLOW,dist_to_posthoc_m,6759,0.00011495658820569863,0.0014520327758401244,3.4763313578878297e-06,8.033944157351441e-05,0.00014957373483788283
YFLOW,min_ade,6759,0.20782110321947006,0.17577386627238895,0.16486871242523193,0.20363057129477802,0.2120116351441621
YFLOW,min_fde,6759,0.36521709552752796,0.3872127312618185,0.25891920924186707,0.3559857612773879,0.374448429777668
YFLOW,avg_ade,6759,0.6588922210995625,0.2860622205197257,0.599038302898407,0.6520723627613579,0.665712079437767
YFLOW,avg_fde,6759,1.4302279404972869,0.6301500031508706,1.2897030115127563,1.4152048670362047,1.445251013958369
YFLOW,kde_nll,6759,0.24204974775913826,2.2360682959554143,-0.20118989050388336,0.18874082431842548,0.29535867119985104
YFLOW,col010_sample_rate,6759,0.02915372152142155,0.056721570018795194,0.0,0.027801452523628256,0.03050599051921484
YFLOW,col020_sample_rate,6759,0.07779997176810259,0.11640159976719931,0.05000000074505806,0.07502490269637964,0.08057504083982554
YFLOW,apd,6759,0.7055662823026637,0.18828849364952066,0.6945169568061829,0.7010773957552872,0.7100551688500403
YFLOW,viol_sample_rate,6759,0.0,0.0,0.0,0.0,0.0
YFLOW,max_viol,6759,0.0,0.0,0.0,0.0,0.0
YFLOW,latency_s,6759,0.0393792448324507,0.02631861866775709,0.029932906825095414,0.03875179654289597,0.04000669312200543
YFLOW,distortion_vs_flowmatch_m,6759,0.00022679504508966533,0.0035532195307360166,3.5842911074723816e-06,0.00014208461461011766,0.00031150547556921303
YFLOW,dist_to_posthoc_m,6759,2.8254014138711212e-05,0.0003727702951868381,3.1893732739263214e-06,1.9366994380400887e-05,3.714103389702154e-05
SAFEFLOW,min_ade,6759,0.2078254035526118,0.17577407342657542,0.16486892104148865,0.20363486668926623,0.2120159404159574
SAFEFLOW,min_fde,6759,0.3652285980317244,0.3872128731266856,0.2589944899082184,0.35599726039945895,0.3744599356639899
SAFEFLOW,avg_ade,6759,0.6588966345819898,0.28606815197799856,0.5990382432937622,0.6520766348350208,0.6657166343289588
SAFEFLOW,avg_fde,6759,1.4302350202155618,0.63016475491579,1.289703607559204,1.4152115950654423,1.4452584453656814
SAFEFLOW,kde_nll,6759,0.24206843193418787,2.2359432870885763,-0.20118661224842072,0.1887624887638558,0.29537437510451997
SAFEFLOW,col010_sample_rate,6759,0.02914632397729593,0.056722111336144,0.0,0.02779404207424158,0.03049860588035028
SAFEFLOW,col020_sample_rate,6759,0.07779257422397697,0.11640495551934792,0.05000000074505806,0.07501742514953912,0.08056772329841481
SAFEFLOW,apd,6759,0.7055704735775048,0.18829422167934373,0.6945169568061829,0.7010814504711941,0.7100594966838155
SAFEFLOW,viol_sample_rate,6759,0.0,0.0,0.0,0.0,0.0
SAFEFLOW,max_viol,6759,0.0,0.0,0.0,0.0,0.0
SAFEFLOW,latency_s,6759,0.0023321788082868505,0.0004744059231780987,0.0021600523060187698,0.0023208687471924436,0.0023434888693812574
SAFEFLOW,distortion_vs_flowmatch_m,6759,0.00022357593548491723,0.003587288000006526,0.0,0.00013805329662006715,0.00030909857434976735
SAFEFLOW,dist_to_posthoc_m,6759,1.4700516491676158e-05,0.00011702409086958605,5.995020728732925e-06,1.1910606938300794e-05,1.749042604505152e-05
UNICONFLOW,min_ade,6759,0.20596691539645015,0.17558098504768702,0.16225841641426086,0.20178098185118123,0.21015284894171907
UNICONFLOW,min_fde,6759,0.36339986039353706,0.3852579544778414,0.25851741433143616,0.35421512894444257,0.37258459184263154
UNICONFLOW,avg_ade,6759,0.6564266699065752,0.2858518733046174,0.5972412824630737,0.6496118263452477,0.6632415134679026
UNICONFLOW,avg_fde,6759,1.4254736246973527,0.6287553034381618,1.28732168674469,1.4104838015356207,1.4404634478590848
UNICONFLOW,kde_nll,6759,0.2433611791370621,2.2762563021912836,-0.21535785496234894,0.18909415466180668,0.2976282036123175
UNICONFLOW,col010_sample_rate,6759,0.0289613853570695,0.05602010704426047,0.0,0.02762583956762973,0.030296931146509273
UNICONFLOW,col020_sample_rate,6759,0.0775040700256754,0.11617930945195341,0.0,0.07473430045997312,0.08027383959137768
UNICONFLOW,apd,6759,0.701539292273885,0.1882558627092911,0.6908998489379883,0.697051183663523,0.706027400884247
UNICONFLOW,viol_sample_rate,6759,0.0,0.0,0.0,0.0,0.0
UNICONFLOW,max_viol,6759,0.0,0.0,0.0,0.0,0.0
UNICONFLOW,latency_s,6759,0.0020014603832663033,0.0003779102129769822,0.0018677532002329825,0.0019924508254422005,0.002010469941090406
UNICONFLOW,distortion_vs_flowmatch_m,6759,0.020292006973422462,0.006746245394539368,0.019248442724347115,0.020131173299468823,0.0204528406473761
UNICONFLOW,dist_to_posthoc_m,6759,0.020108231119558,0.005605872156165068,0.019236279651522636,0.019974584481782232,0.020241877757333767
GUIDEFLOW,min_ade,6759,0.20192630447305102,0.1653161440120583,0.16115418076515198,0.1979850895823461,0.20586751936375594
GUIDEFLOW,min_fde,6759,0.36739210458758287,0.3683188692278277,0.2709217369556427,0.3586112089248917,0.37617300025027406
GUIDEFLOW,avg_ade,6759,0.7075639456749747,0.27881667499292373,0.6541213989257812,0.700916824561511,0.7142110667884384
GUIDEFLOW,avg_fde,6759,1.5304955680064944,0.6106388352375669,1.404516577720642,1.5159376499963486,1.5450534860166403
GUIDEFLOW,kde_nll,6759,0.2893735744035595,2.0412897982789224,-0.11268791556358337,0.24070826226904635,0.3380388865380726
GUIDEFLOW,col010_sample_rate,6759,0.028813434483926842,0.05371805610128535,0.0,0.027532770675371847,0.030094098292481837
GUIDEFLOW,col020_sample_rate,6759,0.0769344591671351,0.11211998716729135,0.05000000074505806,0.07426146576041046,0.07960745257385973
GUIDEFLOW,apd,6759,0.77850262618941,0.19208114798311454,0.7695717811584473,0.7739233209728577,0.7830819314059624
GUIDEFLOW,viol_sample_rate,6759,0.0,0.0,0.0,0.0,0.0
GUIDEFLOW,max_viol,6759,0.0,0.0,0.0,0.0,0.0
GUIDEFLOW,latency_s,6759,0.004678386237644809,0.0021194500645663173,0.0039232758143916725,0.00462785754787592,0.004728914927413698
GUIDEFLOW,distortion_vs_flowmatch_m,6759,0.1250706581019371,0.03537815480000094,0.12136279046535492,0.12422722619553322,0.12591409000834097
GUIDEFLOW,dist_to_posthoc_m,6759,0.1249194197022698,0.03482074721671129,0.12132460623979568,0.12408927665570828,0.12574956274883134
POSTHOC_PROJ,min_ade,6759,0.20782592175322412,0.1757730232040951,0.16486912965774536,0.2036354099276781,0.21201643357877015
POSTHOC_PROJ,min_fde,6759,0.36522850760512854,0.3872104999524037,0.2589917480945587,0.3559972265504579,0.3744597886597992
POSTHOC_PROJ,avg_ade,6759,0.6589001655547748,0.2860679963768534,0.599038302898407,0.6520801695174105,0.6657201615921391
POSTHOC_PROJ,avg_fde,6759,1.4302421552647868,0.6301656423717223,1.2897028923034668,1.4152187089572992,1.4452656015722745
POSTHOC_PROJ,kde_nll,6759,0.24208173803035454,2.235880570198519,-0.20054130256175995,0.18877729006027932,0.29538618600042976
POSTHOC_PROJ,col010_sample_rate,6759,0.02914632397729593,0.056722111336144,0.0,0.02779404207424158,0.03049860588035028
POSTHOC_PROJ,col020_sample_rate,6759,0.07780736931388169,0.1164331979391701,0.05000000074505806,0.07503154692682686,0.08058319170093652
POSTHOC_PROJ,apd,6759,0.7055774312000653,0.18829856770850023,0.6945168972015381,0.7010883044823685,0.7100665579177622
POSTHOC_PROJ,viol_sample_rate,6759,0.0008951028458138051,0.013692846125716415,0.0,0.0005686589321276232,0.001221546759499987
POSTHOC_PROJ,max_viol,6759,1.742547389793932e-08,1.4167790811870306e-07,0.0,1.4047805706497426e-08,2.0803142089381216e-08
POSTHOC_PROJ,latency_s,6759,0.0018626717141774177,0.00013693686043911624,0.001811387289315462,0.0018594070748000943,0.0018659363535547412
POSTHOC_PROJ,distortion_vs_flowmatch_m,6759,0.0002233871861210562,0.003500472930895352,5.995437277306337e-06,0.00013993425947435209,0.0003068401127677603
POSTHOC_PROJ,dist_to_posthoc_m,6759,0.0,0.0,0.0,0.0,0.0
CONST_VEL,min_ade,2253,0.43132345891326457,0.3705331229199181,0.323462575674057,0.4160230685140709,0.44662384931245824
CONST_VEL,min_fde,2253,0.9604228221899919,0.8340689697626681,0.7170438170433044,0.9259816884077897,0.994863955972194
CONST_VEL,avg_ade,2253,0.43132345891326457,0.3705331229199181,0.323462575674057,0.4160230685140709,0.44662384931245824
CONST_VEL,avg_fde,2253,0.9604228221899919,0.8340689697626681,0.7170438170433044,0.9259816884077897,0.994863955972194
CONST_VEL,col010_sample_rate,2253,0.02174877940523746,0.14589454239148086,0.0,0.015724369392684248,0.027773189417790674
CONST_VEL,col020_sample_rate,2253,0.056369285397248114,0.23068465241713068,0.0,0.04684364511637308,0.06589492567812315
CONST_VEL,apd,2253,0.0,0.0,0.0,0.0,0.0
CONST_VEL,viol_sample_rate,2253,0.0,0.0,0.0,0.0,0.0
CONST_VEL,max_viol,2253,0.0,0.0,0.0,0.0,0.0
CONST_VEL,latency_s,2253,0.0,0.0,0.0,0.0,0.0
FLOWMATCH,min_ade|gt_feasible,6717,0.20332416211726587,0.15882220825886906,0.16420912742614746,0.1995259463932835,0.20712237784124823
FLOWMATCH,min_fde|gt_feasible,6717,0.3543991358536149,0.3490506287501442,0.25815480947494507,0.3460516282782019,0.36274664342902785
HARDFLOW,min_ade|gt_feasible,6717,0.20327003337119817,0.15882554605458413,0.16416695713996887,0.19947173782419667,0.20706832891819968
HARDFLOW,min_fde|gt_feasible,6717,0.3543117475598055,0.3490777469278151,0.25775545835494995,0.3459635914561422,0.3626599036634688
