method,task_id,seed,flow_step,t,projection_target,velocity_norm,endpoint_total_violation,endpoint_min_clearance,endpoint_goal_error,projection_called,solver_success,solver_runtime_sec,projection_total_runtime_sec,projection_correction_norm,projection_objective,min_clearance_before_projection,min_clearance_after_projection,violation_before_projection,violation_after_projection,projection_error,solver_iterations,corridor_collision_count
FINAL_PROJECTION,1,21,0,0.0,none,15.152365684509277,8.310281943941117,0.024542683275788513,0.4679666242968049,0.0,,0.0,0.0,0.0,0.0,,,,,,0,0
FINAL_PROJECTION,1,21,1,0.14285714285714285,none,15.094249725341797,6.726034146213531,0.023947534342664,0.4684974143880676,0.0,,0.0,0.0,0.0,0.0,,,,,,0,0
FINAL_PROJECTION,1,21,2,0.2857142857142857,none,15.101463317871094,4.910991787910461,0.023615608809713196,0.4673620169997546,0.0,,0.0,0.0,0.0,0.0,,,,,,0,0
FINAL_PROJECTION,1,21,3,0.42857142857142855,none,15.114867210388184,3.2545727491378784,0.0236887276524414,0.4686156823976993,0.0,,0.0,0.0,0.0,0.0,,,,,,0,0
FINAL_PROJECTION,1,21,4,0.5714285714285714,none,15.14257526397705,2.0871829986572266,0.024035903750934284,0.46878635679031927,0.0,,0.0,0.0,0.0,0.0,,,,,,0,0
FINAL_PROJECTION,1,21,5,0.7142857142857143,none,15.187394142150879,1.5556138753890991,0.024313411424119746,0.471263657568505,0.0,,0.0,0.0,0.0,0.0,,,,,,0,0
FINAL_PROJECTION,1,21,6,0.8571428571428571,none,15.222561836242676,0.6092910468578339,0.02572566216910016,0.474717250058616,0.0,,0.0,0.0,0.0,0.0,,,,,,0,0
FINAL_PROJECTION,1,21,7,1.0,final_endpoint,0.0,0.6092910468578339,0.02572566216910016,0.474717250058616,1.0,1.0,0.049042152939364314,0.5397764390218072,1.8209572800563165,3.315885415790098,0.02572566216910016,0.027259171481755315,0.6092910468578339,0.0,,6,0
CURRENT_STATE_PROJECTION,1,21,0,0.0,current_state,11.227316856384277,10.355957758092881,0.017849204041207323,0.4342508373920149,1.0,0.0,0.11796183901606128,1.0635559009970166,5.383469691497973,28.981745919277284,0.0008251512719200105,-0.02556258935409786,563.1710826759338,431.5714561036039,"Acados projection did not converge: status=0, max_slack=36.9731, finite=True",12,37
CURRENT_STATE_PROJECTION,1,21,1,0.14285714285714285,current_state,8.160335540771484,6.5148186683654785,0.02021801232128867,0.43779594607108596,1.0,0.0,0.11966530280187726,1.077809622976929,3.5125993465570655,12.338354169433124,-0.05774170956984613,-0.07283679864349495,366.68247366795913,258.6010815421502,"Acados projection did not converge: status=0, max_slack=4.12933, finite=True",12,233
CURRENT_STATE_PROJECTION,1,21,2,0.2857142857142857,current_state,7.138277053833008,3.3703935146331787,0.020190381555655168,0.4568824889412863,1.0,0.0,0.12211162893800065,1.0938360129948705,2.557340224134495,6.539989021976269,-0.12326402813143959,-0.11572855491994302,212.94249861551472,145.8338231720427,"Acados projection did not converge: status=0, max_slack=0.360437, finite=True",12,447
CURRENT_STATE_PROJECTION,1,21,3,0.42857142857142855,current_state,8.117912292480469,2.086765766143799,0.02148070899019222,0.4811287457321116,1.0,0.0,0.12270268611609936,1.0913475569686852,1.9014536164995384,3.615525855699173,-0.13360795090160626,-0.11322819393033576,114.67567784063777,78.55685451781615,"Acados projection did not converge: status=0, max_slack=0.305933, finite=True",12,331
CURRENT_STATE_PROJECTION,1,21,4,0.5714285714285714,current_state,9.912836074829102,2.7650070190429688,0.0240726847524963,0.4923250734091282,1.0,0.0,0.12214879092061892,1.0992966500343755,1.455951121407719,2.119793667928394,-0.10644763578809761,-0.09380450088068615,57.6548026565019,41.501894777100176,"Acados projection did not converge: status=0, max_slack=0.355907, finite=True",12,84
CURRENT_STATE_PROJECTION,1,21,5,0.7142857142857143,current_state,13.633301734924316,4.5073699951171875,0.027614652825365182,0.48449364394349365,1.0,0.0,0.12098473100923002,1.092631552950479,1.727282244411481,2.983503951859163,-0.048582072794476,0.0004432171594538903,26.508618566763438,12.419462576667694,"Acados projection did not converge: status=0, max_slack=0.053394, finite=True",12,0
CURRENT_STATE_PROJECTION,1,21,6,0.8571428571428571,current_state,15.297834396362305,1.7589282989501953,0.029228152483456726,0.4445470982703058,1.0,1.0,0.07144749315921217,0.7210079630021937,1.2375447425491481,1.5315169898110372,0.026138248444471157,0.011901313548006581,4.473174967002869,0.0,,8,0
POV_ENDPOINT_PROJECTION,1,21,0,0.0,predicted_endpoint,15.152365684509277,8.310281943941117,0.024542683275788513,0.4679666242968049,1.0,0.0,0.12572516780346632,1.1003111189929768,1.7463592859071744,3.0497707554742153,0.024542683275788513,0.014668188946581187,8.310281943941117,0.6402077834692026,"Acados projection did not converge: status=0, max_slack=0.141907, finite=True",12,1
POV_ENDPOINT_PROJECTION,1,21,1,0.14285714285714285,predicted_endpoint,15.165671348571777,6.543109428548813,0.023762354392192042,0.4673448105861574,1.0,1.0,0.07804763910826296,0.7282197969616391,2.511438568145625,6.307323681569348,0.023762354392192042,0.03540238218148957,6.543109428548813,0.0,,8,0
POV_ENDPOINT_PROJECTION,1,21,2,0.2857142857142857,predicted_endpoint,15.526196479797363,4.894928336143494,0.023895733811336972,0.4649369833065963,1.0,1.0,0.05156378191895783,0.5409035820048302,2.327313408185418,5.4163876999196265,0.023895733811336972,0.004283397485723706,4.894928336143494,0.0,,6,0
POV_ENDPOINT_PROJECTION,1,21,3,0.42857142857142855,predicted_endpoint,16.64887046813965,3.712315559387207,0.023796016047632873,0.4685876859068087,1.0,1.0,0.06371602596482262,0.6374035160406493,2.570918672181285,6.609622818970381,0.023796016047632873,-0.0020214919331792147,3.712315559387207,0.0020214919331792147,,7,0
POV_ENDPOINT_PROJECTION,1,21,4,0.5714285714285714,predicted_endpoint,18.924535751342773,5.373854637145996,0.02305361787914212,0.47572609832339335,1.0,1.0,0.07769578089937568,0.7285188150126487,2.5702151517133647,6.606005926096955,0.02305361787914212,-0.02583850474176924,5.373854637145996,0.02583850474176924,,8,5
POV_ENDPOINT_PROJECTION,1,21,5,0.7142857142857143,predicted_endpoint,23.473379135131836,11.074372689963223,-0.011888945532681237,0.5029018462309833,1.0,0.0,0.12482335115782917,1.100159575988073,5.155385628452742,26.578000978057077,-0.011888945532681237,0.03883036518429256,11.074372689963223,0.0,"Acados projection did not converge: status=0, max_slack=0.00993895, finite=True",12,0
POV_ENDPOINT_PROJECTION,1,21,6,0.8571428571428571,predicted_endpoint,32.33584976196289,35.49813682977987,-0.054227704642536,0.6028844173953326,1.0,0.0,0.12211922009009868,1.1008190850261599,2.3066385198638724,5.320581261319795,-0.054227704642536,-0.05838632065374158,35.49813682977987,21.30312840621569,"Acados projection did not converge: status=0, max_slack=0.480176, finite=True",12,0
PLAIN_FM,1,22,0,0.0,none,14.67691421508789,7.501850433040491,-0.019362277675500514,0.5129280108194071,0.0,,0.0,0.0,0.0,0.0,,,,,,0,0
