method,metric,count,mean,std,median,ci95_low,ci95_high
FLOWMATCH,min_ade,543,0.5313214619890967,0.4494536092129007,0.4415079355239868,0.49351717696787467,0.5691257470103187
FLOWMATCH,min_fde,543,0.9998100572604426,0.9962179297434341,0.6176718473434448,0.9160165226502158,1.0836035918706695
FLOWMATCH,avg_ade,543,1.2332560019996395,0.8642756979032041,1.196772813796997,1.1605603463174723,1.3059516576818067
FLOWMATCH,avg_fde,543,2.719022390111924,1.9358696584749109,2.668114185333252,2.5561931974371026,2.8818515827867452
FLOWMATCH,kde_nll,543,3.4016422232455175,4.831915261657373,2.3924310207366943,2.995221854144508,3.808062592346527
FLOWMATCH,col010_sample_rate,543,0.02265193411466386,0.05627392924549928,0.0,0.017918641029785735,0.027385227199541985
FLOWMATCH,col020_sample_rate,543,0.06454880405937768,0.13228801748534222,0.0,0.0534218405298906,0.07567576758886477
FLOWMATCH,apd,543,0.9785372073201267,0.6205164646599247,0.9682786464691162,0.9263445431396218,1.0307298715006317
FLOWMATCH,viol_sample_rate,543,0.4121546966142088,0.4773558379374523,0.0,0.37200350907444313,0.45230588415397444
FLOWMATCH,max_viol,543,1.6466160055462606,5.241971221969149,0.0,1.205705152710067,2.0875268583824544
FLOWMATCH,latency_s,543,0.001954673703684442,3.215443321212597e-05,0.001934145777923626,0.0019519691412269822,0.001957378266141902
FLOWMATCH,distortion_vs_flowmatch_m,543,0.0,0.0,0.0,0.0,0.0
FLOWMATCH,dist_to_posthoc_m,543,0.3043913874494644,0.46798160374226816,4.178691597189754e-06,0.26502868222268106,0.3437540926762478
HARDFLOW,min_ade,543,0.7239905709081756,0.6608846583543073,0.5082736015319824,0.668402471316913,0.7795786704994383
HARDFLOW,min_fde,543,1.1038214251610003,1.2221229183770388,0.5475195050239563,1.0010266490367126,1.2066162012852881
HARDFLOW,avg_ade,543,1.289275446992443,0.910746675182438,1.1675751209259033,1.2126710406978256,1.3658798532870604
HARDFLOW,avg_fde,543,2.5224470259693774,1.8637634616426344,2.1084837913513184,2.365682804541794,2.6792112473969607
HARDFLOW,kde_nll,543,7.375567371263228,7.6842482070935025,5.840312957763672,6.729232569539182,8.021902172987275
HARDFLOW,col010_sample_rate,543,0.016022099713703983,0.04964092047379743,0.0,0.011846719946271046,0.02019747948113692
HARDFLOW,col020_sample_rate,543,0.045672192270858954,0.10804647323488316,0.0,0.0365842250458043,0.054760159495913605
HARDFLOW,apd,543,0.8408834034041888,0.48709284101513173,0.8676960468292236,0.7999132204618815,0.881853586346496
HARDFLOW,viol_sample_rate,543,0.0,0.0,0.0,0.0,0.0
HARDFLOW,max_viol,543,0.0,0.0,0.0,0.0,0.0
HARDFLOW,latency_s,543,0.2331928255938638,0.0010812391914832853,0.2326264868320599,0.233101880780577,0.23328377040715062
HARDFLOW,distortion_vs_flowmatch_m,543,0.5690121806011355,0.8413041997093952,0.0004144659615121782,0.4982486955530056,0.6397756656492652
HARDFLOW,dist_to_posthoc_m,543,0.28660011251939926,0.4117242310525956,0.00039284888771362603,0.25196930777825216,0.32123091726054637
YFLOW,min_ade,543,0.6282076819587162,0.5314005030784872,0.4957234263420105,0.58351070841793,0.6729046554995025
YFLOW,min_fde,543,1.0632822314668773,1.0631089326051033,0.6084113717079163,0.9738623841834328,1.1527020787503217
YFLOW,avg_ade,543,1.199893135718082,0.8467335697685194,1.0545459985733032,1.128672977391568,1.271113294044596
YFLOW,avg_fde,543,2.4615689671528056,1.7965038149833275,2.0420777797698975,2.31046206563681,2.612675868668801
YFLOW,kde_nll,543,7.092722616112117,7.287638261270332,6.221279144287109,6.479747331648167,7.705697900576067
YFLOW,col010_sample_rate,543,0.019613259995071488,0.05481634609119603,0.0,0.015002566635455131,0.024223953354687845
YFLOW,col020_sample_rate,543,0.053314918010713426,0.11683900533629471,0.0,0.043487396396047553,0.0631424396253793
YFLOW,apd,543,0.8460411048489134,0.5164688883328771,0.850367546081543,0.8026000540732344,0.8894821556245923
YFLOW,viol_sample_rate,543,0.0,0.0,0.0,0.0,0.0
YFLOW,max_viol,543,0.0,0.0,0.0,0.0,0.0
YFLOW,latency_s,543,0.15211053006179479,0.0004955191603274252,0.15215281527283606,0.1520688511272251,0.15215220899636447
YFLOW,distortion_vs_flowmatch_m,543,0.3130117170012356,0.47656712493682235,1.9300639905850403e-05,0.27292686941394684,0.35309656458852434
YFLOW,dist_to_posthoc_m,543,0.03764217729110002,0.055004956587677324,1.9060587874264456e-05,0.03301561959126964,0.042268734990930396
SAFEFLOW,min_ade,543,0.6307587367002243,0.5326411823792362,0.504925549030304,0.5859574075753599,0.6755600658250888
SAFEFLOW,min_fde,543,1.078210023516947,1.0670430313829011,0.6099537014961243,0.9884592726909591,1.1679607743429348
SAFEFLOW,avg_ade,543,1.2020547489805447,0.8461625986472056,1.0547298192977905,1.1308826159775938,1.2732268819834955
SAFEFLOW,avg_fde,543,2.4621707500811,1.7904660741704572,2.112678289413452,2.3115716929118744,2.6127698072503254
SAFEFLOW,kde_nll,543,7.137341886352315,7.351377490851142,6.314858913421631,6.519005390068695,7.755678382635936
SAFEFLOW,col010_sample_rate,543,0.020441989337212474,0.05555978099357331,0.0,0.01576876444070755,0.025115214233717396
SAFEFLOW,col020_sample_rate,543,0.05644567312868261,0.1192491919550356,0.0,0.046415426738819626,0.06647591951854559
SAFEFLOW,apd,543,0.8485165001330537,0.5183667698586238,0.8426101803779602,0.8049158154092538,0.8921171848568535
SAFEFLOW,viol_sample_rate,543,0.0,0.0,0.0,0.0,0.0
SAFEFLOW,max_viol,543,0.0,0.0,0.0,0.0,0.0
SAFEFLOW,latency_s,543,0.0046391289176944215,8.70140285034e-05,0.004601421596183961,0.004631810024115732,0.004646447811273111
SAFEFLOW,distortion_vs_flowmatch_m,543,0.3064410761940828,0.470263640415235,0.0,0.2668864250955891,0.3459957272925765
SAFEFLOW,dist_to_posthoc_m,543,0.0026332311032954306,0.003647776199611367,4.211605755699566e-06,0.0023264106254596057,0.0029400515811312555
UNICONFLOW,min_ade,543,0.6274825533685612,0.5340369858081526,0.4970138967037201,0.5825638209131222,0.6724012858240002
UNICONFLOW,min_fde,543,1.0705573007367504,1.0640265505452642,0.6191142201423645,0.9810602710935711,1.1600543303799298
UNICONFLOW,avg_ade,543,1.194762893240645,0.8380820445023516,1.0487487316131592,1.1242704289860583,1.2652553574952319
