method,metric,count,mean,std,median,ci95_low,ci95_high
FLOWMATCH,min_ade,3159,0.16393275056287868,0.1888682342374494,0.11684034764766693,0.15734647073451152,0.17051903039124583
FLOWMATCH,min_fde,3159,0.25608903509137954,0.3573120657938691,0.1380198746919632,0.2436287224248691,0.26854934775788997
FLOWMATCH,avg_ade,3159,0.5537554588470751,0.4229741993830977,0.5722827911376953,0.5390053530467835,0.5685055646473667
FLOWMATCH,avg_fde,3159,1.1645605207891707,0.8598644530129587,1.2016358375549316,1.1345750236256342,1.1945460179527072
FLOWMATCH,kde_nll,3159,-0.027266881299198048,3.593218906161205,0.13085226714611053,-0.1525708811809549,0.09803711858255881
FLOWMATCH,col010_sample_rate,3159,0.014688192724936293,0.04541507996059886,0.0,0.013104462002531608,0.016271923447340977
FLOWMATCH,col020_sample_rate,3159,0.04025007985312941,0.0994040243966839,0.0,0.036783627575509834,0.043716532130748983
FLOWMATCH,apd,3159,0.5622331906978575,0.3641541971845028,0.6340561509132385,0.5495342768068314,0.5749321045888836
FLOWMATCH,viol_sample_rate,3159,0.002611585994448304,0.014078789022708553,0.0,0.0021206254868622386,0.0031025465020343697
FLOWMATCH,max_viol,3159,0.008774349492499632,0.06610300381925757,0.0,0.006469182176211327,0.011079516808787937
FLOWMATCH,latency_s,3159,0.0018040210582922068,0.00041310985629002136,0.0017088287947699427,0.0017896149453512562,0.0018184271712331575
FLOWMATCH,distortion_vs_flowmatch_m,3159,0.0,0.0,0.0,0.0,0.0
FLOWMATCH,dist_to_posthoc_m,3159,8.851840532889344e-05,0.0008639742925768548,5.876901923329569e-06,5.8389588387275615e-05,0.00011864722227051126
HARDFLOW,min_ade,3159,0.16392525363416918,0.18885691932593576,0.11684023588895798,0.15733936838339613,0.17051113888494224
HARDFLOW,min_fde,3159,0.2560799835432954,0.35726928541979663,0.13801956176757812,0.2436211627291123,0.26853880435747857
HARDFLOW,avg_ade,3159,0.5536747417979039,0.422891024978151,0.5722784399986267,0.5389275364848634,0.5684219471109444
