method,metric,count,mean,std,median,ci95_low,ci95_high
FLOWMATCH,min_ade,1053,0.11537937980462733,0.11650185718016154,0.09358327090740204,0.10834258747377505,0.1224161721354796
FLOWMATCH,min_fde,1053,0.17318082557383532,0.19619260638366168,0.12177718430757523,0.1613306571611934,0.18503099398647724
FLOWMATCH,avg_ade,1053,0.8457975812673795,0.17817436717960586,0.8205494284629822,0.8350357268998132,0.8565594356349457
FLOWMATCH,avg_fde,1053,1.877851366883556,0.36217826582950874,1.8695541620254517,1.855975550436705,1.8997271833304068
FLOWMATCH,kde_nll,1053,0.7374302936031426,1.5195392173146793,0.19826199114322662,0.6456490793835808,0.8292115078227044
FLOWMATCH,col010_sample_rate,1053,0.01918328621009929,0.038415599203813405,0.0,0.016862957586973093,0.021503614833225486
FLOWMATCH,col020_sample_rate,1053,0.04919278347848827,0.08040897195632343,0.0,0.04433602624826685,0.05404954070870968
FLOWMATCH,apd,1053,1.0531858936560685,0.13252550573313374,1.0725613832473755,1.0451812619278111,1.061190525384326
FLOWMATCH,viol_sample_rate,1053,0.00455840464048123,0.024435055561202818,0.0,0.003082510472449885,0.006034298808512575
FLOWMATCH,max_viol,1053,0.007262113087537282,0.03930652782441795,0.0,0.004887971762737912,0.009636254412336651
FLOWMATCH,latency_s,1053,0.008202383078896536,0.0013431118102597308,0.007978745022788643,0.008121258201451044,0.008283507956342027
FLOWMATCH,distortion_vs_flowmatch_m,1053,0.0,0.0,0.0,0.0,0.0
HARDFLOW,min_ade,1053,0.11536322357106497,0.11650088142388636,0.09348684549331665,0.10832649017656308,0.12239995696556687
HARDFLOW,min_fde,1053,0.17311939411528643,0.19614899870751412,0.12179020792245865,0.16127185963628737,0.18496692859428548
HARDFLOW,avg_ade,1053,0.845686736383103,0.17818151565861207,0.8203667998313904,0.8349244502424863,0.8564490225237197
HARDFLOW,avg_fde,1053,1.877417762394984,0.3619965291662939,1.8696287870407104,1.855552922967632,1.8992826018223359
HARDFLOW,kde_nll,1053,0.7358437557852892,1.5189225855415451,0.19790297746658325,0.644099786549088,0.8275877250214904
HARDFLOW,col010_sample_rate,1053,0.01918328621009929,0.038415599203813405,0.0,0.016862957586973093,0.021503614833225486
HARDFLOW,col020_sample_rate,1053,0.04905033332683988,0.08003712641765157,0.0,0.04421603582299641,0.05388463083068336
HARDFLOW,apd,1053,1.053007596068912,0.13233035555269626,1.0727800130844116,1.0450147515458228,1.0610004405920013
HARDFLOW,viol_sample_rate,1053,0.0,0.0,0.0,0.0,0.0
